"","date","sentido_PETR3","lag_fechamento_PETR3","lag_abertura_PETR3","lag_volume_PETR3","lag_retorno_PETR3","lag_value_PETR3"
"1",2018-01-02,"1",17.60614554,17.44997039,11.3561546890203,0.00451971916,53
"2",2018-01-03,"1",18.04343597,17.68943896,11.3159977557869,0.02453394085,9
"3",2018-01-04,"1",18.27249286,17.94973088,12.1077042942828,0.01261484615,20
"4",2018-01-05,"1",18.42866801,18.39743298,11.7643921038887,0.008510689687,14
"5",2018-01-08,"1",18.57443149,18.41825634,11.3834316247358,0.007878487582,16
"6",2018-01-09,"0",18.86595844,18.36619795,11.4187905942196,0.01557317343,13
"7",2018-01-10,"0",18.86595844,18.80348838,11.7493010850532,0,18
"8",2018-01-11,"1",18.51196143,18.74101832,11.4066867860621,-0.01894207049,14
"9",2018-01-12,"1",18.97007521,18.62648987,12.1733893170365,0.02444566174,17
"10",2018-01-15,"1",19.11583869,18.84513509,11.5809111627613,0.00765449337,23
"11",2018-01-16,"1",19.21995545,19.0637803,10.7212830376612,0.00543184386,18
"12",2018-01-17,"1",19.56354079,19.20954378,11.8736790798108,0.01771858436,15
"13",2018-01-18,"0",20.27153481,19.69889259,11.799794707165,0.03555000594,18
"14",2018-01-19,"0",20.24029978,20.27153481,12.0311953116255,-0.001542020326,21
"15",2018-01-22,"1",20.10494799,20.30276985,11.3491822569375,-0.006709702594,19
"16",2018-01-23,"0",20.31318152,20.00083122,11.9828353398212,0.0103040582,19
"17",2018-01-24,"1",20.1882414,20.19865308,12.0639155871533,-0.006169685374,19
"18",2018-01-26,"1",21.47928933,20.3235932,13.1660433639718,0.0619888578,29
"19",2018-01-29,"0",22.60375043,21.8957564,12.859155357075,0.0510266568,25
"20",2018-01-30,"0",22.60375043,22.3018118,12.520500100247,0,19
"21",2018-01-31,"1",22.05193156,22.41634024,13.0141721925132,-0.02471564369,22
"22",2018-02-01,"1",22.11274472,22.30999456,12.286564483099,0.002753929681,20
"23",2018-02-02,"0",22.97441506,22.11274472,12.5844953825265,0.03822708134,20
"24",2018-02-05,"0",22.36190241,22.57991539,11.9587132429568,-0.02702248232,20
"25",2018-02-06,"1",21.35489009,22.08160001,12.2091977572777,-0.04607796805,16
"26",2018-02-07,"0",22.42419183,20.85657472,12.8680928699377,0.04885961102,22
"27",2018-02-08,"0",21.78053447,22.41381026,12.3789918046615,-0.02912371172,13
"28",2018-02-09,"0",21.12649555,21.81167919,11.9722093424344,-0.03048869111,17
"29",2018-02-14,"1",20.85657472,21.15764026,12.5213394857202,-0.01285873303,15
"30",2018-02-15,"1",21.15764026,21.07458769,12.3141105737181,0.01433184894,14
"31",2018-02-16,"0",21.52099522,21.4587058,12.1079083967429,0.01702789864,15
"32",2018-02-19,"1",21.51061365,21.80129761,11.9581880429525,-0.0004825090428,19
"33",2018-02-20,"1",22.11274472,21.65595563,11.1043254481666,0.02760765533,12
"34",2018-02-21,"0",22.50724439,22.0504553,12.917339665744,0.01768310385,23
"35",2018-02-22,"1",22.25808671,22.50724439,12.4484068722303,-0.01113184037,18
"36",2018-02-23,"1",22.92250721,22.3307577,12.1815237726088,0.02941388522,24
"37",2018-02-26,"1",23.51425671,23.04708605,12.6499119547552,0.02548763053,19
"38",2018-02-27,"0",24.06447994,23.85684853,12.8606738852268,0.02312998596,19
"39",2018-02-28,"0",24.00219052,24.06447994,12.3990497300121,-0.002591794118,17
"40",2018-03-01,"0",23.95667387,24.00841614,13.6679150128854,-0.001898154314,17
"41",2018-03-02,"1",23.56343257,23.85318932,12.3419575165505,-0.01655090046,20
"42",2018-03-05,"1",23.98771923,23.22193355,12.2405658554749,0.01784595785,20
"43",2018-03-06,"0",24.67071728,23.98771923,12.2955293635682,0.02807500427,19
"44",2018-03-07,"0",24.505142,24.95012557,12.6522349403704,-0.006734032151,18
"45",2018-03-08,"1",24.17399143,24.48444508,12.419896906843,-0.01360565208,15
"46",2018-03-09,"1",24.20503679,24.33956671,11.8445502574092,0.001283422648,15
"47",2018-03-12,"0",24.83629256,24.28782444,12.042924106105,0.02574524974,17
"48",2018-03-13,"0",24.73280801,24.92942866,11.7180272377837,-0.004175371397,16
"49",2018-03-14,"0",24.49479354,24.93977711,11.8097729068082,-0.009670035437,19
"50",2018-03-15,"0",24.43270281,24.73280801,11.9662406129297,-0.002538072412,16
"51",2018-03-16,"1",23.9256285,24.21538525,13.0737276013164,-0.02097230732,20
"52",2018-03-19,"0",24.18433988,24.06015842,13.2487528269605,0.01075510475,20
"53",2018-03-20,"1",23.37716037,23.74970476,12.0165935344496,-0.03394581806,16
"54",2018-03-21,"1",23.68761403,23.52203875,11.9260610793826,0.01319280348,13
"55",2018-03-22,"0",24.58792964,23.7186594,12.3641740822582,0.03730336051,17
"56",2018-03-23,"1",24.45339972,24.48444508,12.3722351790335,-0.005486403294,17
"57",2018-03-26,"1",24.53618736,24.29817289,12.2357091146585,0.003379808884,17
"58",2018-03-27,"0",24.74315647,24.9190802,11.8582724896164,0.008399881406,15
"59",2018-03-28,"0",24.13259761,24.83629256,12.0633217406538,-0.02498542,17
"60",2018-03-29,"1",23.8324924,23.99806769,11.5826660568446,-0.01251364766,17
"61",2018-04-02,"0",24.1522544,23.8007233,12.164422182925,0.01332784885,15
"62",2018-04-03,"1",23.5112271,23.95581055,11.8016619813006,-0.02689966964,11
"63",2018-04-04,"0",23.573262,23.76970585,11.7302118968,0.002635047638,14
"64",2018-04-05,"1",23.4905488,23.04596535,12.4191820224764,-0.003514942108,16
"65",2018-04-06,"1",24.1315761,24.10055865,12.8471025080778,0.02692303301,20
"66",2018-04-09,"0",24.3797157,24.03852375,12.1897857308675,0.01023026825,20
"67",2018-04-10,"1",23.6766535,24.6278553,12.0921533858685,-0.02926198455,13
"68",2018-04-11,"1",24.607177,24.0075063,11.9413581213648,0.03854867012,19
"69",2018-04-12,"1",25.17583025,24.5037855,11.9531977145838,0.02284626881,20
"70",2018-04-13,"0",25.21718685,25.17583025,11.7724240889477,0.001641362699,15
"71",2018-04-16,"0",24.53480295,25.1241345,12.4338414836944,-0.02743314174,14
"72",2018-04-17,"1",23.66631435,24.51412465,12.4237734117257,-0.03603993649,17
"73",2018-04-18,"1",24.10055865,23.8214016,11.6910214398882,0.01818231909,16
"74",2018-04-19,"1",24.88633405,24.47276805,12.3189056723045,0.03208379875,18
"75",2018-04-20,"1",25.19650855,25.13447365,12.1465402395288,0.0123866158,18
"76",2018-04-23,"0",25.25854345,25.0414213,11.9621777670463,0.002459017633,12
"77",2018-04-24,"0",25.17583025,25.07243875,12.0157289976333,-0.003280035742,10
"78",2018-04-25,"0",25.09311705,25.3309175,12.0328317345923,-0.003290829791,12
"79",2018-04-26,"1",24.2970025,24.7519251,12.2153792048505,-0.03224059855,18
"80",2018-04-27,"1",25.27922175,24.6485336,12.362217050851,0.03962979474,17
"81",2018-04-30,"1",25.3515958,25.27922175,11.7880768553241,0.002858895148,19
"82",2018-05-02,"0",25.40942571,25.26499536,11.7226838330743,0.002278517662,13
"83",2018-05-03,"0",25.34752699,24.91423593,12.2498646252748,-0.002439025607,16
"84",2018-05-04,"0",25.07929919,25.17214728,12.4408996783892,-0.01063839821,10
"85",2018-05-07,"1",24.64600813,24.98645111,13.1025503900545,-0.017427827,15
"86",2018-05-08,"0",25.5229067,24.88328657,12.5882315961414,0.03496140562,15
"87",2018-05-09,"1",25.5229067,25.89429904,12.7249557206739,0,24
"88",2018-05-10,"1",28.08138725,25.97683067,13.6120274669783,0.09553063027,28
"89",2018-05-11,"1",29.75265276,28.52499476,13.359075261159,0.0578113152,36
"90",2018-05-14,"1",29.86613376,29.79391858,13.12516145912,0.003806891608,38
"91",2018-05-15,"1",31.10410821,30.17562737,13.1461677907845,0.04061471915,30
"92",2018-05-16,"1",31.8881587,31.2175892,13.3293986847766,0.02489483297,34
"93",2018-05-17,"0",32.63094337,31.98100678,12.8100907538204,0.02302628118,35
"94",2018-05-18,"0",31.16600693,32.64125983,13.5644946565484,-0.04593304193,35
"95",2018-05-21,"0",31.10410821,30.44385517,13.1991929284145,-0.001988072232,31
"96",2018-05-22,"0",30.06214638,31.52708282,13.0743237315256,-0.03407312241,24
"97",2018-05-23,"0",29.36975593,30.03114382,13.2614607511766,-0.02330134984,26
"98",2018-05-24,"0",28.05731434,28.92538594,12.8147833131093,-0.04571607627,32
"99",2018-05-25,"0",23.97531096,24.69870397,13.7086767353003,-0.1572247677,71
"100",2018-05-28,"0",23.79962981,24.6056963,13.3428297482668,-0.007354564843,56
"101",2018-05-29,"1",20.45135362,23.04523425,12.7660169509264,-0.1516209542,62
"102",2018-05-30,"0",22.98322913,21.7017901,13.4969416952183,0.1167157098,73
"103",2018-06-01,"0",22.84019742,22.11968646,13.4174732949849,-0.006242753513,55
"104",2018-06-04,"1",19.43320988,23.26221098,13.3028833122517,-0.1615385762,100
"105",2018-06-05,"0",20.56544139,20.48309728,13.0031450622269,0.05662861251,50
"106",2018-06-06,"0",19.94786057,20.55514837,12.4931482841381,-0.03049016678,48
"107",2018-06-07,"0",19.83463742,19.76258632,12.7643160636253,-0.005692123997,35
"108",2018-06-08,"0",19.47438194,19.54643303,13.2390418032038,-0.01832991881,45
"109",2018-06-11,"1",18.52742467,19.34057276,12.9566369564601,-0.04984780572,39
"110",2018-06-12,"0",18.92885221,18.83621509,12.4344663904265,0.02143528069,34
"111",2018-06-13,"0",18.774457,18.87738714,12.4741245508137,-0.008190053937,33
"112",2018-06-14,"0",18.51713166,18.80533604,12.4472407737572,-0.0138009367,28
"113",2018-06-15,"0",18.50683865,18.73328495,12.4337100841899,-0.0005560189348,16
"114",2018-06-18,"0",18.3215644,18.47595961,13.0067415047519,-0.01006157171,27
"115",2018-06-19,"1",17.71427659,18.05394604,12.1691233507519,-0.03370784709,20
"116",2018-06-20,"1",18.37302947,17.47753728,12.9943686292376,0.03651289799,27
"117",2018-06-21,"0",19.12441947,18.87738714,12.6321570408411,0.04008222518,25
"118",2018-06-22,"1",18.16716919,19.06266139,12.3462779678588,-0.05134995002,30
"119",2018-06-25,"1",18.28039235,18.22892728,11.8137187091344,0.006212954197,26
"120",2018-06-26,"1",18.6200618,18.3936155,12.0981254539756,0.01841056182,23
"121",2018-06-27,"1",19.06266139,18.8465081,12.0330992581285,0.02349192984,20
"122",2018-06-28,"0",19.57731207,19.13471248,12.4109666828431,0.02663982788,22
"123",2018-06-29,"1",19.46408892,19.70082824,12.5114853472308,-0.005800174458,21
"124",2018-07-02,"1",19.74030478,19.31337748,12.1637338762885,0.01409129944,22
"125",2018-07-03,"1",20.0045931,19.41502684,12.6347137696228,0.01329942874,38
"126",2018-07-04,"1",20.07574765,20.18756194,12.000498838326,0.003550599742,47
"127",2018-07-05,"0",21.05158146,19.82162426,11.5906177201857,0.04746318403,48
"128",2018-07-06,"1",20.42135546,21.15323081,12.5303746963853,-0.03039449658,53
"129",2018-07-10,"0",20.55349962,20.42135546,11.4794410676529,0.006450034779,51
"130",2018-07-11,"0",20.52300481,20.89910743,11.9741027564458,-0.001484781241,42
"131",2018-07-12,"1",20.35020091,20.24855155,12.4351505536659,-0.008455658447,43
"132",2018-07-13,"0",20.93976717,20.42135546,12.0532361018476,0.02855930191,49
"133",2018-07-16,"0",20.9194373,20.9499321,12.0098265913341,-0.0009713453879,40
"134",2018-07-17,"1",20.71613859,20.86861262,11.9446299562818,-0.009765702642,45
"135",2018-07-18,"0",21.4073542,20.58399442,11.8909782654681,0.03282147895,50
"136",2018-07-19,"1",20.99059184,21.34636459,11.9877176109478,-0.01966018734,40
"137",2018-07-20,"1",21.2345503,20.78729313,11.7764429104227,0.01155525619,39
"138",2018-07-23,"1",21.77329188,21.93593085,13.1309543689327,0.02505448943,45
"139",2018-07-24,"1",21.87494123,21.90543604,11.3754548953942,0.004657670266,32
"140",2018-07-25,"1",22.26120878,22.0375802,11.8402848770748,0.01750390154,41
"141",2018-07-26,"0",22.54582698,22.48483737,11.9168427090881,0.01270434512,50
"142",2018-07-27,"1",21.97659059,22.37302308,11.8930659274639,-0.02557216971,35
"143",2018-07-30,"0",22.46450749,22.01725033,11.5354987602225,0.02195879627,50
"144",2018-07-31,"0",22.42384775,22.56615685,12.1034583555404,-0.001811594695,37
"145",2018-08-01,"1",22.22851443,22.15759392,11.585311240709,-0.008749125936,40
"146",2018-08-02,"1",22.36022395,22.09680491,11.6425931530923,0.005907765408,29
"147",2018-08-03,"1",22.73508951,22.31969794,12.0554357850027,0.01662586039,33
"148",2018-08-06,"1",23.52534663,23.55574113,12.6050769273761,0.03416889562,84
"149",2018-08-07,"0",23.60639864,23.53547813,11.38083303654,0.003439384281,65
"150",2018-08-08,"0",23.51521513,23.91034369,12.5197367428254,-0.003870140283,51
"151",2018-08-09,"1",23.03903455,23.55574113,12.2315113212097,-0.02045773195,28
"152",2018-08-10,"0",23.05929756,23.15048107,12.1326628911042,0.0008791209303,48
"153",2018-08-13,"1",22.45140746,22.724958,12.4557490663424,-0.02671574739,39
"154",2018-08-14,"0",22.6945635,22.35009245,12.2434792141178,0.010772097,40
"155",2018-08-15,"0",22.603176,22.98903435,11.7310243131397,-0.004034975211,40
"156",2018-08-16,"0",21.70960929,22.29855098,12.4974316995919,-0.04033544029,30
"157",2018-08-17,"0",21.61822179,21.88223013,11.7928727005486,-0.00421842669,27
"158",2018-08-20,"1",21.2729801,21.59791345,12.2911258565636,-0.0160988325,28
"159",2018-08-21,"0",21.32375094,21.1815926,11.9996387077789,0.002383791329,43
"160",2018-08-22,"1",20.96835509,21.2120551,12.59394727773,-0.01680711832,52
"161",2018-08-23,"0",21.58775928,20.80588842,12.3084035766276,0.02911205351,44
"162",2018-08-24,"1",21.29328844,21.76038013,12.0425767683862,-0.01373452799,33
"163",2018-08-27,"1",21.41513844,21.62837595,11.8590155868088,0.00570614956,44
"164",2018-08-28,"0",21.78068846,21.59791345,11.8091782041048,0.01692565088,31
"165",2018-08-29,"1",21.56745095,21.67914679,11.9200824743393,-0.009838448982,30
"166",2018-08-30,"0",22.51178849,21.71976346,12.6150183559749,0.04285382727,40
"167",2018-08-31,"1",22.0142343,22.43055516,12.3943555647084,-0.02234984708,41
"168",2018-09-03,"0",22.44059753,22.09504485,13.051827172734,0.01918245016,46
"169",2018-09-04,"0",22.10520816,22.33896439,11.3300717666141,-0.01505846391,40
"170",2018-09-05,"1",21.87145194,22.17635136,12.1485441632233,-0.01063102223,37
