"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"65",2012-04-09,"0",16.06770406,16.37445114,13.2566407417228,-0.02039662787,41
"66",2012-04-10,"0",15.824254,15.92163402,12.642121919982,-0.01526747216,0
"67",2012-04-11,"0",15.50289992,15.824254,13.487796456665,-0.02051672835,0
"68",2012-04-12,"1",15.4590789,15.70739797,13.1848197323376,-0.002830635633,0
"69",2012-04-13,"0",16.04822805,15.70739797,13.1248143712634,0.03740197972,0
"70",2012-04-16,"0",15.4249959,15.79990899,13.2218466558893,-0.03960913813,0
"71",2012-04-17,"1",15.31300887,15.58080393,12.8556910465303,-0.007286583782,38
"72",2012-04-18,"0",15.33735387,15.55645893,12.6722753102539,0.001588562675,0
"73",2012-04-19,"1",15.24484285,15.30327086,13.1405922179279,-0.00605001047,37
"74",2012-04-20,"1",15.35682988,15.16693883,12.9010581353638,0.007319046178,37
"75",2012-04-23,"0",15.69279096,15.56619693,13.2063276165814,0.0216411143,0
"76",2012-04-24,"0",15.47855491,15.34222287,13.003512271564,-0.0137459209,37
"77",2012-04-25,"0",15.31300887,15.31300887,13.4947018059596,-0.01075279179,0
"78",2012-04-26,"1",14.41224364,14.77741873,14.199789482103,-0.06062462185,74
"79",2012-04-27,"1",14.41711264,14.29051861,13.5656315275782,0.0003377807676,37
"80",2012-04-30,"1",14.46093365,14.53396867,12.915041500683,0.00303490376,39
"81",2012-05-02,"0",14.51411338,14.39316244,12.5959942434125,0.003670730036,40
"82",2012-05-03,"0",14.15349926,14.41972445,13.3524984311073,-0.02515962176,0
"83",2012-05-04,"0",14.13413743,14.23094659,13.3700715331162,-0.001368925601,0
"84",2012-05-07,"1",13.9405191,14.18254201,13.7386748689712,-0.01379332214,0
"85",2012-05-08,"1",14.03732826,13.98892368,12.8196218111928,0.006920442813,0
"86",2012-05-09,"0",14.06153056,13.98408323,13.0838158775921,0.001722653375,37
"87",2012-05-10,"1",13.85339086,13.88243361,13.080941202812,-0.01491270917,0
"88",2012-05-11,"1",13.85823132,14.13413743,13.3972003030634,0.0003493449801,0
"89",2012-05-14,"0",14.04216872,13.60168704,12.929120802793,0.01318547896,39
"90",2012-05-15,"1",13.74690078,13.74690078,12.9827541233717,-0.02125145294,36
"91",2012-05-16,"0",13.78562445,13.74690078,13.2541965789182,0.002812941364,72
"92",2012-05-17,"0",13.46131376,14.06153056,13.1291383751895,-0.02380641826,37
"93",2012-05-18,"1",13.09343895,13.548442,13.4052419314118,-0.02770866298,0
"94",2012-05-21,"1",13.16120536,13.16604582,13.0068290614815,0.005162253328,39
"95",2012-05-22,"0",13.88243361,13.21929086,13.0464257324197,0.05335075714,0
"96",2012-05-23,"0",13.82434811,13.86791223,13.1026891018707,-0.004192878313,0
"97",2012-05-24,"0",13.80498628,13.77110307,13.3918789334004,-0.001401541919,0
"98",2012-05-25,"1",13.61136796,13.78562445,13.1496516427617,-0.01412452861,36
