"","date","sentido_ABEV3","lag_fechamento_ABEV3","lag_abertura_ABEV3","lag_volume_ABEV3","lag_retorno_ABEV3","lag_value_ABEV3","lag_diff"
"56",2012-03-26,"1",15.55079857,15.57509669,10.2526644562975,0,52,-0.024298120000001
"57",2012-03-27,"-1",16.25544413,15.61883331,9.64723954557388,0.04431588382,73,0.636610820000001
"58",2012-03-28,"-1",15.96143685,16.26759319,10.3023643385674,-0.01825226026,73,-0.306156339999999
"59",2012-03-29,"1",15.30781734,15.95900703,9.64004270444839,-0.04181198049,68,-0.651189690000001
"60",2012-03-30,"-1",15.38071171,15.30781734,9.09290727508409,0.004750602739,62,0.0728943700000002
"61",2012-04-02,"1",15.26846413,15.40909791,10.1190423822017,-0.007324704679,73,-0.14063378
"62",2012-04-03,"-1",15.57882834,15.27573829,9.84760479528845,0.0201233013,84,0.30309005
"63",2012-04-04,"-1",15.45031816,15.52305977,9.58472752451349,-0.008283238714,79,-0.0727416099999996
"64",2012-04-05,"-1",15.27573829,15.37757655,9.12074383816443,-0.0113637587,79,-0.101838260000001
"65",2012-04-09,"-1",15.1811742,15.2054214,9.67470312133183,-0.006209716621,54,-0.0242472000000014
"66",2012-04-10,"1",15.16662588,14.93870216,9.06992821825944,-0.0009587728322,75,0.22792372
"67",2012-04-11,"1",15.3363563,15.16662588,9.85791470724137,0.01112889073,81,0.16973042
"68",2012-04-12,"1",15.67824187,15.3363563,10.0636487046601,0.02204764467,65,0.341885570000001
"69",2012-04-13,"1",15.76068237,15.75825765,9.68880807963405,0.005244497574,67,0.00242472000000049
"70",2012-04-16,"-1",15.82130038,15.72188684,9.51569044208137,0.003838776301,67,0.0994135400000005
"71",2012-04-17,"1",15.81887566,15.82614982,9.79929302351827,-0.000153268427,79,-0.0072741599999997
"72",2012-04-18,"1",16.0031544,15.82130038,9.85650076131179,0.01158196429,90,0.181854019999999
"73",2012-04-19,"-1",16.52931872,16.0031544,8.79437027922287,0.03234984335,89,0.526164319999999
"74",2012-04-20,"1",16.48567376,16.57781313,9.53741141265633,-0.002643949803,70,-0.0921393699999982
"75",2012-04-23,"-1",16.72572107,16.54871649,9.57907233702813,0.01445597197,64,0.177004579999998
"76",2012-04-24,"-1",16.48809848,16.72329635,10.0823029700008,-0.01430890235,63,-0.235197869999997
"77",2012-04-25,"1",16.39110966,16.48809848,8.44634145044429,-0.005899722154,68,-0.09698882
"78",2012-04-26,"-1",16.53174344,16.43960407,9.83075555637003,0.008543283654,73,0.0921393699999982
"79",2012-04-27,"1",16.49779736,16.48809848,8.96456770260161,-0.002055499176,67,0.00969887999999841
"80",2012-04-30,"-1",16.52204456,16.49779736,9.43835205468725,0.001468644727,69,0.0242472000000014
"81",2012-05-02,"-1",16.25070488,16.39293772,11.5495080860319,-0.01655923845,51,-0.142232839999998
"82",2012-05-03,"1",16.07713259,15.9758821,10.9598879923949,-0.01073835824,83,0.101250490000002
"83",2012-05-04,"-1",16.19525817,16.24829415,9.13227071655426,0.007320567564,100,-0.0530359800000006
"84",2012-05-07,"1",15.66971988,16.0964184,9.6107929382608,-0.03298831433,73,-0.42669852
"85",2012-05-08,"1",16.0409717,15.64561262,10.5642923101748,0.02341600071,55,0.39535908
"86",2012-05-09,"-1",16.05302533,16.01927517,9.53870842969938,0.0007511455525,91,0.0337501600000003
"87",2012-05-10,"-1",15.79989909,16.01686444,9.49544412341316,-0.01589377291,58,-0.216965349999999
"88",2012-05-11,"-1",15.66007697,15.85775652,8.87542691981896,-0.008888947365,62,-0.19767955
"89",2012-05-14,"-1",15.59739809,15.49855832,9.66599149499752,-0.004010494378,37,0.0988397699999997
"90",2012-05-15,"-1",15.47445106,15.52507631,9.92147480755052,-0.007913766191,55,-0.0506252499999995
"91",2012-05-16,"1",15.4599867,15.54436212,10.8794989683862,-0.0009351621753,78,-0.0843754200000006
"92",2012-05-17,"-1",15.46239743,15.4599867,10.0494044274363,0.0001559211602,64,0.00241072999999936
"93",2012-05-18,"-1",15.42864726,15.32016459,9.20873909060921,-0.002185110913,75,0.108482670000001
"94",2012-05-21,"-1",15.36596838,15.42864726,9.78717843013574,-0.004070774403,58,-0.06267888
"95",2012-05-22,"1",15.31775386,15.21409264,9.27603447517155,-0.003142680168,45,0.103661219999999
"96",2012-05-23,"-1",15.40454,15.21168191,10.08016822944,0.005649732552,72,0.192858090000001
"97",2012-05-24,"-1",14.97543075,15.26471789,9.81760281337896,-0.0282513631,66,-0.289287140000001
"98",2012-05-25,"-1",14.85007299,14.97302002,9.96575787826225,-0.008406127741,49,-0.122947030000001
"99",2012-05-28,"1",14.8139121,14.94409131,9.78081131466861,-0.002438034526,47,-0.13017921
"100",2012-05-29,"-1",14.92239477,14.823555,8.97613587330255,0.007296343674,70,0.0988397699999997
"101",2012-05-30,"1",14.82837646,14.92239477,9.64101828255575,-0.006320416453,76,-0.0940183100000009
"102",2012-05-31,"1",14.94650204,14.91034114,9.4430381360952,0.007934621851,71,0.0361609000000005
"103",2012-06-01,"-1",15.03461031,14.79680453,10.5334552879961,0.005877602447,70,0.23780578
"104",2012-06-04,"-1",14.35722413,14.72474217,9.87055105228986,-0.04610165809,38,-0.36751804
"105",2012-06-05,"-1",14.26354306,14.23952228,9.59185425926183,-0.006546393528,68,0.0240207800000007
"106",2012-06-06,"1",14.1242225,14.31398672,9.2838696052643,-0.009815614425,76,-0.189764220000001
"107",2012-06-08,"-1",14.62865902,14.16025368,10.3516608751327,0.03509131982,56,0.46840534
"108",2012-06-11,"-1",14.53017379,14.41487402,10.9134143363716,-0.006755112602,46,0.11529977
"109",2012-06-12,"1",14.28035761,14.77518582,10.4870988460278,-0.01734243896,65,-0.494828210000001
"110",2012-06-13,"-1",14.46291559,14.30197632,9.88761220337784,0.01270282828,59,0.16093927
"111",2012-06-14,"1",14.38845115,14.46051351,10.4752012928125,-0.00516194633,62,-0.0720623600000003
"112",2012-06-15,"1",14.43409065,14.38845115,11.315547121542,0.003166933261,55,0.0456395000000001
"113",2012-06-18,"1",14.49894677,14.41247194,13.1972704587567,0.004483195503,47,0.0864748300000002
"114",2012-06-19,"1",14.90730014,14.41247194,10.9305322293448,0.02777502515,80,0.494828200000001
"115",2012-06-20,"1",15.34447846,14.94813548,10.103239644393,0.02890466429,55,0.39634298
"116",2012-06-21,"-1",15.3733034,15.33487014,9.81613066131788,0.001876760021,79,0.0384332599999997
"117",2012-06-22,"-1",15.10907475,15.33006599,9.61540540006301,-0.01733691964,51,-0.22099124
"118",2012-06-25,"1",14.94811366,15.21879898,10.1606073194053,-0.01071042511,50,-0.27068532
"119",2012-06-26,"1",14.98436615,14.70643033,9.81328928461798,0.002422286156,62,0.27793582
"120",2012-06-27,"-1",15.02545232,14.97228199,10.0695103363606,0.002738183285,74,0.0531703299999986
"121",2012-06-28,"1",14.79101949,14.98436615,9.68464722904175,-0.01572537881,57,-0.19334666
"122",2012-06-29,"1",14.92394532,14.88769282,9.45030170821655,0.008946786004,63,0.0362524999999998
"123",2012-07-02,"-1",15.2525168,14.99895216,10.1846358261369,0.02177753385,56,0.25356464
"124",2012-07-03,"1",14.89994121,15.18731446,9.03479579946125,-0.02338725846,47,-0.28737325
"125",2012-07-04,"1",15.16558035,15.04000548,9.50315922853312,0.01767114254,60,0.125574870000001
"126",2012-07-05,"-1",15.35394266,15.15350585,9.31695010703444,0.01234388203,49,0.200436809999999
"127",2012-07-06,"-1",15.21387838,15.39982578,9.23474025879972,-0.009164229082,44,-0.1859474
"128",2012-07-10,"-1",15.03276078,15.20180387,9.09829086816756,-0.01197619106,64,-0.169043090000001
"129",2012-07-11,"1",14.76712163,15.03276078,9.75312967094757,-0.01782867319,56,-0.26563915
"130",2012-07-12,"-1",14.81541966,14.85647298,9.30528684928514,0.003265308983,55,-0.0410533199999996
"131",2012-07-13,"1",14.64879147,14.63430206,9.46598983484665,-0.01131066891,44,0.0144894100000013
"132",2012-07-16,"-1",14.7043342,14.7115789,8.71407489954152,0.003784455388,44,-0.00724469999999933
"133",2012-07-17,"-1",14.63430206,14.66086597,8.73985662749357,-0.004774064506,53,-0.0265639100000001
"134",2012-07-18,"1",14.62222755,14.73089811,9.16083495207234,-0.0008254231001,68,-0.10867056
"135",2012-07-19,"1",14.73089811,14.5304613,10.1673506931274,0.007404394184,71,0.200436809999999
"136",2012-07-20,"-1",14.75263223,14.62464245,9.44359265743868,0.00147432249,66,0.12798978
"137",2012-07-23,"1",14.66811068,14.66811068,8.99776577201121,-0.005745727075,38,0
"138",2012-07-24,"-1",14.73089811,14.50148249,9.70497563634345,0.004271404584,60,0.229415619999999
"139",2012-07-25,"1",14.54495071,14.81541966,9.50091824753999,-0.01270329716,65,-0.27046895
"140",2012-07-26,"1",14.56185502,14.54978051,9.48554492291685,0.001161536725,43,0.0120745099999997
"141",2012-07-27,"1",15.00861177,14.69467459,10.1196467700759,0.03021871422,54,0.31393718
"142",2012-07-30,"1",15.52540065,15.00861177,9.65956714952322,0.03385328016,39,0.51678888
"143",2012-07-31,"-1",15.67270963,15.49400693,10.1169443382608,0.009443525548,75,0.178702700000001
"144",2012-08-01,"-1",15.4613318,15.6056055,9.60562045502598,-0.01357877546,62,-0.144273699999999
"145",2012-08-02,"-1",15.45652268,15.38438583,9.94908214009452,-0.000311090347,80,0.0721368500000015
"146",2012-08-03,"1",15.11507491,15.27858511,9.67237483157224,-0.0223385095,53,-0.163510199999999
"147",2012-08-06,"1",15.22808931,15.26896686,9.21781238681488,0.007449119132,74,-0.0408775500000012
"148",2012-08-07,"-1",15.4613318,15.22808931,9.66256183142612,0.01520048072,75,0.23324249
"149",2012-08-08,"-1",15.27618055,15.50701847,9.1984701994057,-0.01204739598,75,-0.230837920000001
"150",2012-08-09,"-1",15.26896686,15.26175318,9.58142105322252,-0.0004723293711,67,0.00721368000000133
"151",2012-08-10,"-1",15.21606651,15.10064754,9.22935837781194,-0.003470582397,61,0.115418969999999
"152",2012-08-13,"1",15.04293806,15.01889245,9.41938499891089,-0.01144322721,58,0.0240456100000017
"153",2012-08-14,"1",15.07419737,14.96599209,9.6775902130253,0.002075849033,55,0.10820528
"154",2012-08-15,"-1",15.18721177,15.05255631,10.3748964439383,0.007469244075,79,0.134655459999999
"155",2012-08-16,"1",15.11988404,15.13431141,9.50755189464409,-0.004443041273,54,-0.0144273699999999
"156",2012-08-17,"-1",15.14633422,15.19683001,9.52500511575785,0.001747835525,57,-0.0504957899999994
"157",2012-08-20,"1",14.88664155,15.14633422,9.54724108821546,-0.01729426612,71,-0.25969267
"158",2012-08-21,"-1",14.90106892,14.84095488,9.16837188715368,0.0009686794923,72,0.0601140400000002
"159",2012-08-22,"1",14.5259573,14.91068717,10.0516489035166,-0.02549574283,72,-0.384729869999999
"160",2012-08-23,"1",14.83374119,14.56202572,9.87770809954864,0.02096718907,65,0.27171547
"161",2012-08-24,"1",14.91068717,14.67984924,10.1087115025474,0.00517381909,75,0.23083793
"162",2012-08-27,"-1",14.98041946,14.77362715,9.29118275982028,0.004665763458,62,0.206792310000001
"163",2012-08-28,"-1",14.93232822,14.88904611,9.57122643668638,-0.00321543684,57,0.0432821099999998
"164",2012-08-29,"1",14.81210014,14.90828261,9.11029901779596,-0.008084118431,58,-0.0961824700000005
"165",2012-08-30,"-1",14.85057313,14.78805452,9.40763263969996,0.002594035219,78,0.0625186100000015
"166",2012-08-31,"1",14.7640089,14.73515416,10.4646450086331,-0.005846070591,73,0.0288547399999999
"167",2012-09-03,"-1",15.27127782,14.79232917,11.4504328495396,0.03378140927,70,0.47894865
"168",2012-09-04,"-1",15.24972513,15.20422501,10.5953839511944,-0.00141231883,75,0.0455001199999998
"169",2012-09-05,"1",15.07969836,15.12519848,9.89121252166052,-0.01121211903,78,-0.0455001199999998
"170",2012-09-06,"1",15.0820931,15.10364579,10.4396007338289,0.0001587931545,56,-0.02155269
"171",2012-09-10,"-1",15.31198846,14.9934876,10.3050450358133,0.01512792798,54,0.31850086
"172",2012-09-11,"1",15.08688259,15.33833063,10.9485935736811,-0.01481041723,54,-0.25144804
"173",2012-09-12,"-1",15.120409,15.16830386,10.0438145526274,0.002219756755,58,-0.0478948599999995
"174",2012-09-13,"1",14.96714543,15.14196168,10.8620520246376,-0.01018792638,57,-0.174816249999999
"175",2012-09-14,"-1",15.31677794,14.96714543,10.0437710979832,0.02309133121,100,0.349632509999999
"176",2012-09-17,"0",15.2425409,15.1706986,10.2461548458203,-0.004858563007,79,0.0718423000000001
"177",2012-09-18,"-1",15.2425409,15.20661975,9.90343755128609,0,57,0.0359211500000001
"178",2012-09-19,"-1",14.99109286,15.20661975,10.084725188767,-0.01663404689,67,-0.21552689
"179",2012-09-20,"1",14.92643479,14.90248736,10.1961198523699,-0.004322427269,68,0.0239474299999998
"180",2012-09-21,"1",15.11083002,14.91925056,9.21910187764476,0.01227791875,59,0.19157946
"181",2012-09-24,"1",15.37904127,15.07011939,9.66953580250532,0.01759391911,47,0.30892188
"182",2012-09-25,"-1",15.39819921,15.29283051,9.94568460123592,0.001244942573,54,0.1053687
"183",2012-09-26,"-1",15.31677794,15.4197519,9.50002044709064,-0.00530174327,66,-0.10297396
"184",2012-09-27,"1",15.29043577,15.20661975,9.36700218198956,-0.001721305491,54,0.0838160200000004
"185",2012-09-28,"1",15.30240948,15.24733039,10.0049605214668,0.0007827788827,73,0.0550790899999996
"186",2012-10-01,"1",15.30854572,15.23234826,10.3001473406826,0.0004009179093,55,0.0761974599999995
"187",2012-10-02,"1",15.58465657,15.48861801,10.2953607071248,0.01787566052,52,0.0960385600000002
"188",2012-10-03,"-1",15.95200404,15.52703344,10.6921267145553,0.02329758975,54,0.4249706
"189",2012-10-04,"1",15.84396067,15.95200404,9.16408698745872,-0.006796069364,48,-0.108043370000001
"190",2012-10-05,"1",16.03603778,15.83915874,9.65226597708712,0.01205015336,53,0.196879040000001
"191",2012-10-08,"1",16.14888308,15.92079151,10.2362385883555,0.007012337541,64,0.22809157
"192",2012-10-09,"-1",16.56905176,16.06725031,9.78706608951888,0.02568571534,42,0.501801450000002
"193",2012-10-10,"1",16.05764646,16.49942381,10.1442745390229,-0.03135145284,57,-0.441777349999999
"194",2012-10-11,"1",16.1344773,16.05524549,9.24358170575598,0.004773278735,75,0.0792318099999996
"195",2012-10-15,"1",16.18729851,16.13207634,9.24009333012553,0.003268462311,57,0.0552221700000004
"196",2012-10-16,"1",16.55704694,16.00482525,9.44896349413878,0.02258491654,55,0.55222169
"197",2012-10-17,"1",16.56424983,16.50422574,10.1339244426778,0.0004349401632,82,0.0600240900000024
"198",2012-10-18,"1",16.65068453,16.50902767,9.55506418479516,0.005204580214,71,0.141656860000001
"199",2012-10-19,"-1",16.885979,16.57865562,9.69375368813184,0.01403230358,58,0.30732338
"200",2012-10-22,"-1",16.58585851,16.885979,10.0326280693592,-0.01793319707,52,-0.300120489999998
"201",2012-10-23,"-1",16.55224502,16.52103248,9.67432592889636,-0.002028692167,67,0.0312125400000021
"202",2012-10-24,"-1",16.42259297,16.43699875,9.78492921641199,-0.007863736477,68,-0.0144057800000006
"203",2012-10-25,"1",16.32175248,16.71070863,9.59437753267073,-0.006159280353,55,-0.388956149999999
"204",2012-10-26,"1",16.37697465,16.43699875,9.56092681857436,0.003377637379,61,-0.0600240999999997
"205",2012-10-29,"1",16.44900357,16.25692646,10.3311706692107,0.004388538378,69,0.19207711
"206",2012-10-30,"-1",16.65548646,16.3073467,9.34320904505061,0.01247477738,61,0.348139759999999
"207",2012-10-31,"-1",16.51863152,16.62427393,9.60109785121207,-0.008250752435,62,-0.105642410000002
"208",2012-11-01,"1",16.30239914,16.58882489,10.3605958937961,-0.01317664377,61,-0.286425750000003
"209",2012-11-05,"1",16.46709394,16.31672042,9.9854361351833,0.01005179997,51,0.150373520000002
"210",2012-11-06,"-1",16.52915286,16.46709394,9.91625569181381,0.003761578555,65,0.0620589199999984
"211",2012-11-07,"-1",16.51483157,16.46948083,9.4228677708272,-0.0008668015765,74,0.0453507399999999
"212",2012-11-08,"-1",16.48857588,16.49334964,10.2180427852844,-0.001591090228,62,-0.00477376000000262
"213",2012-11-09,"-1",16.36207117,16.46948083,12.3311093098979,-0.007701847283,40,-0.107409659999998
"214",2012-11-12,"1",16.03268155,16.39071374,11.6824150429488,-0.0203366867,47,-0.358032189999999
"215",2012-11-13,"1",16.09235358,16.0517766,9.56458235867321,0.003714990529,62,0.0405769800000009
"216",2012-11-14,"1",16.25466151,16.0899667,11.4230335796607,0.01003550335,48,0.164694809999997
"217",2012-11-16,"1",16.27614344,16.25943527,10.5741078985145,0.001320713346,54,0.0167081699999976
"218",2012-11-19,"1",17.3526269,16.70816895,12.3437803053981,0.06404345802,58,0.64445795
"219",2012-11-21,"1",17.64143953,17.28340734,11.1313721769084,0.01650675227,63,0.358032189999999
"220",2012-11-22,"-1",17.90160959,17.70827221,11.1757589874195,0.01463997672,87,0.193337379999999
"221",2012-11-23,"1",17.87058014,17.89922271,10.8672723709386,-0.001734837315,90,-0.0286425699999988
"222",2012-11-26,"-1",18.04482247,17.78226553,11.1842130429605,0.009703006978,77,0.26255694
"223",2012-11-27,"-1",18.00901925,18.08539945,10.9223348727354,-0.001986097961,57,-0.0763801999999991
"224",2012-11-28,"-1",17.95650786,17.97560291,11.1944679838447,-0.002920097634,69,-0.0190950500000007
"225",2012-11-29,"-1",17.89444895,17.85864573,10.8918012272575,-0.003462054099,70,0.0358032200000018
"226",2012-11-30,"1",17.66053458,17.97321603,11.7144040158475,-0.01315808456,62,-0.312681449999999
"227",2012-12-03,"1",18.43545485,17.74738768,14.2403514048791,0.04294323895,71,0.68806717
"228",2012-12-04,"-1",18.82694134,18.39986517,11.5286019443552,0.0210131896,78,0.427076169999999
"229",2012-12-05,"1",18.41172839,18.83643192,10.8134382286641,-0.02230101983,65,-0.424703529999999
"230",2012-12-06,"-1",18.50663421,18.50663421,10.4438622697587,0.005141399529,76,0
"231",2012-12-07,"-1",18.50188892,18.41410104,10.5165086886168,-0.0002564431447,35,0.0877878800000005
"232",2012-12-10,"1",18.17446385,18.50426157,10.5751812438769,-0.01785530682,49,-0.329797720000002
"233",2012-12-11,"1",20.22680213,20.28611827,12.6825956027019,0.1069910394,56,-0.05931614
"234",2012-12-12,"1",20.54473662,20.28611827,11.3958634193381,0.01559621934,67,0.258618349999999
"235",2012-12-13,"1",20.59456217,20.54710927,11.6711506896966,0.002422286175,53,0.0474528999999997
"236",2012-12-14,"-1",20.66574154,20.58981688,11.4861809987672,0.003450262224,49,0.0759246599999983
"237",2012-12-17,"-1",20.42847699,20.76064735,11.015608191229,-0.01154747247,56,-0.332170359999999
"238",2012-12-18,"1",20.4023779,20.43796758,10.9079356711465,-0.001278400985,52,-0.0355896799999975
"239",2012-12-19,"1",20.54710927,20.59456217,10.7043449859579,0.00706880514,48,-0.0474528999999997
"240",2012-12-20,"-1",20.68946799,20.502029,10.5178350026062,0.006904515361,45,0.18743899
"241",2012-12-21,"1",20.08207076,20.62066127,10.337961149679,-0.02979736284,55,-0.538590509999999
"242",2012-12-26,"-1",20.16274071,20.08207076,10.4369940105252,0.004008966577,39,0.0806699500000008
"243",2012-12-27,"1",19.89463178,20.17223129,10.1837672952211,-0.01338644639,48,-0.277599509999998
"244",2012-12-28,"-1",20.12733156,20.02897392,10.3738348727134,0.01162873502,68,0.0983576399999997
"245",2013-01-02,"1",19.92196868,20.06001816,11.1331134836207,-0.01025559397,35,-0.138049479999999
"246",2013-01-03,"1",20.00289424,20.0838198,10.2229589474773,0.004053898494,55,-0.0809255600000007
"247",2013-01-04,"-1",20.3575386,20.16474536,10.1438421405807,0.01757431563,61,0.19279324
"248",2013-01-07,"1",19.99337358,20.3575386,10.5014720424147,-0.01805039276,74,-0.364165020000002
"249",2013-01-08,"-1",20.25281141,19.99813391,10.3082524155299,0.01289272102,61,0.2546775
"250",2013-01-09,"1",20.22900977,20.01955538,10.2073628048827,-0.00117591739,72,0.209454390000001
"251",2013-01-10,"-1",20.54081119,20.25281141,11.2287970707177,0.01529599561,69,0.28799978
"252",2013-01-11,"-1",20.49796825,20.49320792,10.3096857252201,-0.002087925623,68,0.00476032999999987
"253",2013-01-14,"-1",20.25519157,20.41704269,10.7668204475455,-0.01191463691,52,-0.161851119999998
"254",2013-01-15,"1",20.2075883,20.35991877,10.4797075810668,-0.002352942241,66,-0.152330469999999
"255",2013-01-16,"1",20.41466253,20.18378666,10.3026327318995,0.01019520167,56,0.230875870000002
"256",2013-01-17,"1",20.91925719,20.51700956,10.740648493235,0.02441673759,67,0.402247629999998
"257",2013-01-18,"1",21.12395126,20.94781916,10.6906486185283,0.009737395785,69,0.176132099999997
"258",2013-01-21,"-1",21.35006679,21.30246352,9.84575250188489,0.01064734068,60,0.0476032699999998
"259",2013-01-22,"1",21.30246352,21.32626516,9.17719715338293,-0.002232143764,59,-0.0238016399999985
"260",2013-01-23,"1",21.38338908,21.28580238,11.2969064735983,0.003791685115,72,0.0975867000000008
"261",2013-01-24,"1",21.4214717,21.3167445,9.65924803792718,0.001779359931,65,0.104727200000003
"262",2013-01-28,"-1",21.69043017,21.41671137,10.5710348340458,0.01247738818,55,0.273718799999997
"263",2013-01-29,"1",21.06444717,21.76421524,11.2798578324583,-0.02928450648,69,-0.699768069999998
"264",2013-01-30,"1",21.31912466,21.16441404,10.9459526805812,0.01201789043,65,0.154710619999999
"265",2013-01-31,"-1",21.54047987,21.31436434,10.713572967564,0.01032940824,59,0.226115529999998
"266",2013-02-01,"-1",21.24589747,21.3638909,11.3834543895187,-0.0137701333,50,-0.117993430000002
"267",2013-02-04,"1",21.13262377,21.23881786,10.059679005711,-0.005345819601,41,-0.106194090000002
"268",2013-02-05,"-1",21.4016488,21.18926062,10.3067502370891,0.01264996894,50,0.212388180000001
"269",2013-02-06,"-1",21.26974843,21.40426254,10.174964020641,-0.006182163869,58,-0.134514110000001
"270",2013-02-07,"-1",21.25794895,21.26502864,9.88430473311935,-0.0005549081671,71,-0.00707969000000119
"271",2013-02-08,"1",20.97948115,21.35470471,10.4479897026615,-0.01318602188,64,-0.375223559999998
"272",2013-02-13,"-1",21.42786151,20.99836032,10.7710291194004,0.02114714309,43,0.42950119
"273",2013-02-14,"-1",21.27446823,21.42786151,10.2470063324253,-0.007184335971,46,-0.15339328
"274",2013-02-15,"-1",21.23906978,21.00544001,10.8129751957905,-0.00166527929,97,0.23362977
"275",2013-02-18,"1",21.09039629,21.21783071,10.3090193250888,-0.007024614964,88,-0.12743442
"276",2013-02-19,"1",21.12815463,21.02195929,9.26992916338784,0.00178870924,77,0.106195339999999
"277",2013-02-20,"1",21.21547081,21.12343484,9.92387824218386,0.004124176843,78,0.0920359699999977
"278",2013-02-21,"-1",21.35706461,21.33110575,10.2083585454086,0.006651909251,66,0.0259588599999994
"279",2013-02-22,"1",20.92992332,21.26266874,10.722275703049,-0.02020270731,70,-0.332745419999998
"280",2013-02-25,"-1",21.23670988,21.0125197,10.6784911795659,0.01455140964,56,0.224190180000001
"281",2013-02-26,"1",20.50042213,21.22963019,11.0026496900097,-0.03528580476,70,-0.729208060000001
"282",2013-02-27,"-1",20.69629355,20.52638099,10.9595402267854,0.009509151093,72,0.16991256
"283",2013-02-28,"1",20.16295691,20.78832952,10.8502104915305,-0.02610752416,99,-0.625372610000003
"284",2013-03-01,"1",20.63316515,20.09659412,11.0486175841093,0.02305263527,59,0.536571030000001
"285",2013-03-04,"-1",20.68280388,20.62371015,10.1116392860311,0.002402884602,64,0.0590937300000007
"286",2013-03-05,"-1",20.51970519,20.58825391,9.83403028752091,-0.007916970961,77,-0.068548719999999
"287",2013-03-06,"1",20.48424896,20.47243021,9.64529955531205,-0.001729406081,65,0.0118187499999998
"288",2013-03-07,"-1",21.03736623,20.68280388,9.80961633692606,0.0266439534,55,0.354562349999998
"289",2013-03-08,"1",20.71826011,21.01372874,10.6816879441295,-0.01528475837,72,-0.295468630000002
"290",2013-03-11,"-1",20.80099133,20.64262014,10.2086902387059,0.003985203135,47,0.15837119
"291",2013-03-12,"-1",20.69462262,20.80099133,9.62311205526679,-0.005126755764,70,-0.106368709999998
"292",2013-03-13,"-1",20.41097274,20.68044013,9.7240617988542,-0.01380125415,73,-0.269467390000003
"293",2013-03-14,"1",20.21714532,20.41097274,9.72130598594309,-0.009541612992,72,-0.193827419999998
"294",2013-03-15,"-1",20.3755165,20.15805159,10.6632180372392,0.007802986079,72,0.21746491
"295",2013-03-18,"1",19.9027667,20.33060527,10.7741740398053,-0.02347525643,68,-0.427838569999999
"296",2013-03-19,"-1",20.02095415,20.07768413,9.52777540257731,0.005920680424,64,-0.0567299800000001
"297",2013-03-20,"1",19.82712673,20.09186662,10.3374753275775,-0.009728395616,87,-0.264739890000001
"298",2013-03-21,"-1",19.97367917,19.81058049,9.86297800919792,0.007364328335,75,0.163098680000001
"299",2013-03-22,"-1",19.85785547,19.93822294,9.70576805356208,-0.005815695001,60,-0.0803674699999988
"300",2013-03-25,"-1",19.73730427,19.96895167,10.6362399876884,-0.006089207534,61,-0.2316474
"301",2013-03-26,"1",19.26928196,20.09186662,10.6512412825869,-0.02399824295,66,-0.82258466
"302",2013-03-27,"1",19.32601194,19.35201318,11.7034383807905,0.002939737575,63,-0.0260012399999994
"303",2013-03-28,"1",19.36383193,19.38274192,10.5183488146975,0.001955034824,74,-0.0189099900000009
"304",2013-04-01,"-1",19.4520522,19.19560884,10.3433540873616,0.004545583536,43,0.256443360000002
"305",2013-04-02,"-1",19.44499412,19.49675333,9.612867836097,-0.0003629105419,57,-0.0517592100000002
"306",2013-04-03,"-1",19.30147995,19.50145871,10.5348125194527,-0.007407891053,88,-0.19997876
"307",2013-04-04,"1",18.77682977,19.29442187,11.0450156421811,-0.02755812331,87,-0.517592100000002
"308",2013-04-05,"1",18.89446434,18.84741052,10.4022001084183,0.006245336303,87,0.0470538199999986
"309",2013-04-08,"-1",18.91328587,18.74859748,10.068111764371,0.0009956441443,69,0.164688389999998
"310",2013-04-09,"1",18.83564706,18.77447708,10.2567115487986,-0.004113436775,80,0.061169979999999
"311",2013-04-10,"1",18.90387511,18.86152666,9.87106766128002,0.00361573859,73,0.0423484500000022
"312",2013-04-11,"-1",18.97210316,18.92269664,10.8292730659721,0.003602712163,100,0.049406519999998
"313",2013-04-12,"-1",18.63096291,18.99563007,9.99852496787088,-0.01814477611,78,-0.36466716
"314",2013-04-15,"-1",18.42157338,18.77918247,11.0057099834584,-0.01130242521,72,-0.357609089999997
"315",2013-04-16,"1",17.90162859,18.4145153,10.2155939088984,-0.02863075284,63,-0.51288671
"316",2013-04-17,"-1",18.28982266,18.26629575,10.4479026792957,0.02145307529,76,0.0235269099999975
"317",2013-04-18,"1",18.28276459,18.13925041,10.7036264176742,-0.0003859762526,65,0.14351418
"318",2013-04-19,"1",18.37451955,18.34158187,9.93396825978972,0.005006107669,76,0.0329376799999999
"319",2013-04-22,"-1",18.5509714,18.38393032,10.277530790636,0.009557256548,77,0.167041080000001
"320",2013-04-23,"1",18.47803797,18.56038217,10.5866854022424,-0.003939264244,79,-0.0823442000000014
"321",2013-04-24,"-1",18.85917397,18.51097565,9.43914785291483,0.02041658819,82,0.348198320000002
"322",2013-04-25,"-1",18.38157763,19.05444736,9.62476522145582,-0.02565053134,75,-0.672869730000002
"323",2013-04-26,"-1",18.28746997,18.36746148,10.0766842709975,-0.005132822791,73,-0.0799915099999993
"324",2013-04-29,"1",18.00985239,18.19100962,9.92304505175166,-0.01529716114,65,-0.18115723
"325",2013-04-30,"1",18.09219659,17.98632548,10.3881950481471,0.004561754423,58,0.105871109999999
"326",2013-05-02,"-1",19.13974675,17.82476659,10.7646460517722,0.05628643697,71,1.31498016
"327",2013-05-03,"1",18.70921944,19.13974675,10.7997592336962,-0.02275073399,65,-0.430527310000002
