"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"65",2012-04-09,"0",16.47907202,16.59179531,12.909410227134,-0.006493529308,0
"66",2012-04-10,"0",16.39318761,16.3717165,12.3837040540873,-0.005225354837,30
"67",2012-04-11,"1",16.36634873,16.44149759,12.6203983820705,-0.001638538759,0
"68",2012-04-12,"1",16.46833647,16.45760092,12.7589917751032,0.00621221549,26
"69",2012-04-13,"0",16.80650635,16.53274978,12.2837602744893,0.02032655885,0
"70",2012-04-16,"0",16.46833647,16.6401053,12.6016995165024,-0.02032655885,0
"71",2012-04-17,"1",16.38245205,16.53274978,12.6410124099449,-0.005228770117,0
"72",2012-04-18,"0",16.41465871,16.59179531,12.4439944584221,0.00196399412,0
"73",2012-04-19,"0",16.39318761,16.43076204,12.8079566959217,-0.001308900734,26
"74",2012-04-20,"0",16.33414207,16.39318761,12.3232688423637,-0.003608335886,0
"75",2012-04-23,"0",16.31803874,16.43076204,12.325481026264,-0.0009863554534,0
"76",2012-04-24,"1",16.31803874,16.10869548,12.3518814859024,0,0
"77",2012-04-25,"0",16.44686536,16.20531545,12.6406271900816,0.00786373642,0
"78",2012-04-26,"1",16.02281107,16.31803874,13.0969635147716,-0.02612150502,0
"79",2012-04-27,"1",16.13016659,15.88861667,12.7710682221315,0.00667782114,0
"80",2012-04-30,"1",16.15700547,16.2375221,12.6532201778827,0.001662510804,27
"81",2012-05-02,"0",16.33694118,16.00092183,12.0942859707137,0.01107514327,28
"82",2012-05-03,"0",16.10759464,16.32094026,12.7844933643486,-0.01413799645,0
"83",2012-05-04,"0",16.01024956,16.1863623,12.8408330110154,-0.006061762956,0
"84",2012-05-07,"0",15.93019831,15.95688206,13.1732180756226,-0.005012541837,0
"85",2012-05-08,"0",15.85014706,15.94087181,12.5901813198098,-0.005037794044,0
"86",2012-05-09,"0",15.75942231,15.81812656,12.4812620080201,-0.005740350085,0
"87",2012-05-10,"1",15.66336082,15.55662582,12.5027640121395,-0.00611414946,0
"88",2012-05-11,"1",15.72206506,15.79677956,12.3457737164875,0.003740864737,26
"89",2012-05-14,"0",15.72740181,15.44989082,12.2721506061225,0.0003393857245,0
"90",2012-05-15,"0",15.39652332,15.36983957,12.1696731490002,-0.02126280381,0
"91",2012-05-16,"0",15.26844133,15.42320707,12.5054844054349,-0.008353685863,0
"92",2012-05-17,"0",15.00160383,15.49258482,12.7431857070375,-0.01763092217,0
"93",2012-05-18,"1",14.3451836,15.06030808,13.2556364866766,-0.04474286921,0
"94",2012-05-21,"1",14.43590835,14.38254085,12.8870105958437,0.006304489604,0
"95",2012-05-22,"0",15.45522757,14.66005184,13.3982466165746,0.06822856224,52
"96",2012-05-23,"0",15.44989082,15.32714558,12.7582868232913,-0.0003453635081,26
"97",2012-05-24,"0",15.27377808,15.36983957,13.0717246056122,-0.01146442988,0
"98",2012-05-25,"1",15.13502258,15.24175758,12.6359961924707,-0.009126072454,38
"99",2012-05-28,"0",15.29512508,15.06564483,12.399165153472,0.0105227207,26
"100",2012-05-29,"1",15.18305333,15.38051307,12.4051980567463,-0.007354261835,0
"101",2012-05-30,"1",15.34315583,15.20440033,12.8414741810401,0.0104896067,25
"102",2012-05-31,"1",15.49258482,14.99626709,12.8911145670446,0.009692010802,0
"103",2012-06-01,"0",15.74011518,15.42105879,12.6528908071218,0.01585104981,0
"104",2012-06-04,"0",15.66566869,15.42105879,12.7624489061443,-0.00474095025,27
"105",2012-06-05,"0",15.55265248,15.64310581,12.347893336792,-0.007240409061,51
"106",2012-06-06,"1",15.24404699,15.61650189,12.471785144553,-0.02004213591,25
"107",2012-06-08,"1",15.85593718,15.32385875,12.9362289608904,0.03935495034,0
"108",2012-06-11,"1",15.89318267,15.77612542,12.0780119754627,0.002346238715,28
"109",2012-06-12,"1",16.06876855,15.96235287,12.6374361430526,0.01098729218,25
"110",2012-06-13,"1",16.33480777,16.11665561,12.4019107738358,0.01642073018,25
"111",2012-06-14,"1",16.38801561,16.18050502,12.9829541728099,0.003252035393,0
"112",2012-06-15,"1",16.4944313,16.43590267,13.1536527202313,0.006472514519,0
"113",2012-06-18,"0",16.71258345,16.54231836,12.7693161311207,0.01313910907,0
"114",2012-06-19,"1",16.57424306,16.44122345,12.2968407073349,-0.008312068346,37
"115",2012-06-20,"0",16.70726267,16.65405483,12.355586879348,0.007993647727,24
"116",2012-06-21,"0",16.57424306,16.71790424,12.7048793303478,-0.007993647727,0
"117",2012-06-22,"0",16.09537247,16.61680934,12.3181863072806,-0.02931806076,0
"118",2012-06-25,"0",16.09537247,16.21775051,12.2671630412101,0,0
"119",2012-06-26,"0",15.69631365,15.81337091,12.1131346498709,-0.02510592115,100
"120",2012-06-27,"1",15.60053954,15.79208777,12.0813027585742,-0.006120386315,0
"121",2012-06-28,"0",15.84529561,15.62714346,12.4198686442839,0.01556715022,0
"122",2012-06-29,"1",15.71509721,15.72045524,12.5962244343027,-0.008250793541,0
"123",2012-07-02,"1",16.02911365,16.21649474,12.5728488990232,0.01978481604,0
"124",2012-07-03,"1",16.06658987,15.98628369,12.0935644235511,0.002335280422,0
"125",2012-07-04,"1",16.47413027,16.17947103,12.606458207895,0.0250493359,50
"126",2012-07-05,"1",16.4902026,16.40984099,11.2099131491868,0.0009751342057,0
"127",2012-07-06,"0",16.50627492,16.54913444,12.1542002361195,0.0009741841846,0
"128",2012-07-10,"0",16.44734307,16.34019426,12.06064216732,-0.003576658007,53
"129",2012-07-11,"0",16.12589663,16.61342373,12.6402191484168,-0.01973748288,0
"130",2012-07-12,"0",16.09910942,16.28661985,12.01466998,-0.00166251073,0
"131",2012-07-13,"1",15.80980762,15.83123738,12.5818686119763,-0.01813347209,0
"132",2012-07-16,"0",15.98124573,15.98124573,12.2476271716836,0.01078540959,54
"133",2012-07-17,"0",15.9651734,15.99731805,12.563589734765,-0.001006205002,0
"134",2012-07-18,"1",15.95981596,15.99196061,12.2744086346505,-0.0003356268025,0
"135",2012-07-19,"1",16.23840288,15.83659483,12.2498406961624,0.01730492438,0
"136",2012-07-20,"0",16.42055587,16.25983264,12.1365671426702,0.0111549713,0
"137",2012-07-23,"0",16.35626658,16.33483681,12.4512829257936,-0.003922855643,0
"138",2012-07-24,"1",15.57408023,15.92767132,13.4396688131203,-0.04900309218,100
"139",2012-07-25,"1",15.71337369,15.54193558,12.9869284599397,0.008904168405,49
"140",2012-07-26,"1",15.78302042,15.911599,12.6139082750643,0.00442252807,0
"141",2012-07-27,"1",15.88481179,16.12053919,13.0658014914886,0.006428714406,0
"142",2012-07-30,"1",16.76878951,16.07232222,13.1183975237924,0.0541559721,0
"143",2012-07-31,"0",16.97237226,16.82236392,12.6053050372187,0.01206746939,49
"144",2012-08-01,"1",16.85702749,16.95838304,12.8741865929952,-0.006819229358,97
"145",2012-08-02,"0",16.93704503,16.81435147,12.5494566550076,0.004735604772,50
"146",2012-08-03,"1",16.75058919,16.65984348,12.4604357551891,-0.01106980353,99
"147",2012-08-06,"1",17.2363456,17.16161384,12.5422198293274,0.0285868375,0
"148",2012-08-07,"1",17.62601832,17.32175332,12.5110800145208,0.02235585367,51
"149",2012-08-08,"1",17.80217174,17.79683376,12.7407515053183,0.009944333895,0
"150",2012-08-09,"0",18.04238096,17.69541209,12.7349758801949,0.01340303013,0
"151",2012-08-10,"1",17.93562131,17.88224148,12.5104975217302,-0.00593473554,50
