"","date","ativo","retorno","fechamento","abertura","volume","value","sentido"
"157",2018-08-17,"ABEV3",0.008902912946,19.39906112,19.16643421,12.8950134918572,63,"1"
"158",2018-08-20,"ABEV3",-0.001565353833,19.36871848,19.26757635,12.4721722326778,51,"-1"
"159",2018-08-21,"ABEV3",-0.008916922436,19.19677685,19.24734792,12.2852488240296,61,"-1"
"160",2018-08-22,"ABEV3",-0.004223871093,19.11586315,19.19677685,12.2780676727013,49,"-1"
"161",2018-08-23,"ABEV3",0.002114165681,19.15632,19.14620579,12.5839952506319,53,"1"
"162",2018-08-24,"ABEV3",0.006840331856,19.28780477,19.17654843,12.5169120062234,45,"1"
"163",2018-08-27,"ABEV3",0.003141363849,19.34849005,19.31814741,12.5939235300391,42,"1"
"164",2018-08-28,"ABEV3",-0.001569448404,19.31814741,19.34849005,12.3506231046371,48,"-1"
"165",2018-08-29,"ABEV3",0.007822725652,19.46986061,19.33837584,12.450155432858,40,"1"
"166",2018-08-30,"ABEV3",-0.01307208154,19.21700528,19.36871848,12.7733504338008,48,"-1"
"167",2018-08-31,"ABEV3",-0.007025659982,19.0824663,19.19382287,13.1575181434787,44,"-1"
"168",2018-09-03,"ABEV3",-0.01173972925,18.85975317,19.13308292,11.4676560955227,44,"-1"
"169",2018-09-04,"ABEV3",-0.03384602546,18.23210706,18.86987649,12.8044997221568,75,"-1"
"170",2018-09-05,"ABEV3",0.007192285507,18.36371028,18.23210706,12.5990467312935,100,"1"
"171",2018-09-06,"ABEV3",0.00987391454,18.54593011,18.47506684,12.6137619449566,74,"1"
"172",2018-09-10,"ABEV3",-0.001638896849,18.51556014,18.54593011,12.317242752783,45,"-1"
"173",2018-09-11,"ABEV3",-0.00548246982,18.4143269,18.3738336,12.4894228489707,49,"-1"
"174",2018-09-12,"ABEV3",0.01419237792,18.67753333,18.43457355,12.4956404388922,41,"1"
"175",2018-09-13,"ABEV3",-0.006525308605,18.55605344,18.60667006,12.240821837857,47,"-1"
"176",2018-09-14,"ABEV3",-0.005470473162,18.45482019,18.48519017,12.1712844940445,47,"-1"
"177",2018-09-17,"ABEV3",0.007105796509,18.58642341,18.3738336,12.6009552896978,39,"1"
"178",2018-09-18,"ABEV3",0.02315042819,19.02172635,18.50543682,12.5686476498313,52,"1"
"179",2018-09-19,"ABEV3",0,19.02172635,18.86987649,12.4357150335842,58,"0"
"180",2018-09-20,"ABEV3",-0.002131060999,18.98123306,19.21406952,11.8360301816496,60,"-1"
"181",2018-09-21,"ABEV3",0.005319161479,19.0824663,19.0824663,12.8695515428557,52,"1"
"182",2018-09-24,"ABEV3",-0.0247058753,18.61679338,19.02172635,12.4136516959895,55,"-1"
"183",2018-09-25,"ABEV3",0.0005436260365,18.62691671,18.47506684,12.2872377999477,51,"1"
"184",2018-09-26,"ABEV3",0.01617285925,18.93061644,18.62691671,12.2631946698191,60,"1"
"185",2018-09-27,"ABEV3",-0.01183445767,18.7079033,19.02172635,13.1116178504665,48,"-1"
"186",2018-09-28,"ABEV3",-0.01239311626,18.47748483,18.50770973,12.0443122518008,52,"-1"
"187",2018-10-01,"ABEV3",0.004895304843,18.56815951,18.4875598,11.6795494571569,39,"1"
"188",2018-10-02,"ABEV3",-0.009814691632,18.38681015,18.93085823,13.1223973768263,52,"-1"
"189",2018-10-03,"ABEV3",-0.006597055284,18.26591058,18.88048341,12.9005689156594,53,"-1"
"190",2018-10-04,"ABEV3",-0.01444469559,18.0039615,18.28606051,12.3255475824474,52,"-1"
"191",2018-10-05,"ABEV3",-0.01238754578,17.78231228,18.1752359,12.593679235337,32,"-1"
"192",2018-10-08,"ABEV3",0.0196359745,18.13493604,18.13493604,13.1093389262816,43,"1"
"193",2018-10-09,"ABEV3",-0.02931438766,17.61103789,18.25583561,12.7767272805808,48,"-1"
