"","date","lag_retorno_ABEV3","lag_retorno_B3SA3","lag_retorno_BBDC4","lag_retorno_BBAS3","lag_retorno_ITSA4","lag_retorno_ITUB4","lag_retorno_PETR3","lag_retorno_PETR4","lag_retorno_VALE3","retorno_IBOV","lag_fechamento_ABEV3","lag_fechamento_B3SA3","lag_fechamento_BBDC4","lag_fechamento_BBAS3","lag_fechamento_ITSA4","lag_fechamento_ITUB4","lag_fechamento_PETR3","lag_fechamento_PETR4","lag_fechamento_VALE3","lag_fechamento_IBOV","lag_abertura_ABEV3","lag_abertura_B3SA3","lag_abertura_BBDC4","lag_abertura_BBAS3","lag_abertura_ITSA4","lag_abertura_ITUB4","lag_abertura_PETR3","lag_abertura_PETR4","lag_abertura_VALE3","lag_abertura_IBOV","lag_volume_ABEV3","lag_volume_B3SA3","lag_volume_BBDC4","lag_volume_BBAS3","lag_volume_ITSA4","lag_volume_ITUB4","lag_volume_PETR3","lag_volume_PETR4","lag_volume_VALE3","lag_volume_IBOV","lag_value_ABEV3","lag_value_B3SA3","lag_value_BBDC4","lag_value_BBAS3","lag_value_ITSA4","lag_value_ITUB4","lag_value_PETR3","lag_value_PETR4","lag_value_VALE3","lag_value_IBOV"
"29",2018-02-14,-0.007879530908,-0.01940205339,-0.01148670304,-0.01885859977,-0.001576044456,0.002578599041,-0.01285873303,-0.01480725098,0.009809864512,-0.007804326995,22.11952063,24.33039026,28.65890166,37.43702001,10.54846537,31.72727289,20.85657472,18.84534156,42.7671777,85713.57632,22.21215706,24.73606579,28.91299724,38.26851384,10.55678435,31.5512896,21.15764026,19.10638519,42.15621802,86384.0495,12.8771710280401,12.7166002248853,13.196219603587,12.9114275081979,12.5136051382537,13.7392988360184,12.5213394857202,14.1341213676544,13.8229259955201,16.3235250693529,43,0,41,38,51,68,15,13,76,47
"30",2018-02-15,0.0343047587,0.01858405742,0.03588775627,0.04498044353,0.03182263084,0.04227893586,0.01433184894,0.02525121014,0.05804426475,0.03216179946,22.89149087,24.78677523,29.70608345,39.15940009,10.8895435,33.0974285,21.15764026,19.32726825,45.32302571,88515.08853,22.34596523,24.85776845,29.21329202,37.66469094,10.65661209,32.37463999,21.07458769,19.08630491,44.1927503,85716.51119,12.9480433230373,12.7628014128864,13.2846488796601,13.0047255812002,12.4273704945834,13.6042214640971,12.3141105737181,13.68919535164,14.0042059254681,16.3801060836039,52,0,66,31,45,47,14,10,76,44
"31",2018-02-16,0.002694209116,0.02704503889,0.00413865051,0.008557817139,0,0.0001898794135,0.01702789864,0.007762005321,0.03183996578,0.008910442174,22.95324849,25.46628176,29.82928131,39.49595712,10.8895435,33.10371361,21.52099522,19.47787034,46.78932894,89307.32144,22.89149087,24.94904545,30.01407809,39.59494448,10.97273329,33.31740761,21.4587058,19.57827174,45.83215877,88523.69181,12.4048292375373,12.8177846911061,12.5364369811291,13.0706152427505,11.8034509909736,14.2343886419097,12.1079083967429,13.3946383679803,14.219714871605,16.1922951046418,59,17,33,39,53,48,15,12,81,29
"32",2018-02-19,0.005812670064,0.01697967744,-0.001808552368,0.009975145062,0.02340612705,0.007959985534,-0.0004825090428,0.001030396809,0.00173950903,0.002772383291,23.08705667,25.90238296,29.77538224,39.89190656,11.14743185,33.36827023,21.51061365,19.49795062,46.87079023,89555.2591,22.92236968,25.47642364,29.89088023,39.72362805,10.9311384,33.28292939,21.80129761,19.53811118,46.65695434,89307.67108,12.6449693059928,12.3893312631455,12.5952186518158,12.5392645076012,12.7744527713495,14.4752627826451,11.9581880429525,13.4813418661453,13.8409638567693,16.2163484062287,55,0,46,32,48,65,19,12,77,39
"33",2018-02-20,-0.004020554896,-0.001567398457,-0.00492547982,-0.01676506175,-0.002241315844,-0.007900495368,0.02760765533,0.03192569088,0.00908310743,0.00316719248,22.99442024,25.8618154,29.62908479,39.22869124,11.12247492,33.10568302,22.11274472,20.1304794,47.29846201,89839.34748,23.12822841,25.9530924,29.8754805,39.7929192,11.15575083,33.36827023,21.65595563,19.62847243,46.94206886,89555.2591,10.9871723112865,11.8412863216882,12.3094547053343,12.1795746542239,11.9971586225664,12.5953744957959,11.1043254481666,13.6682429685599,13.3511358565372,15.6156699819158,58,0,15,38,46,52,12,12,81,37
"34",2018-02-21,0.01642656247,0.0136321488,0.02995232226,0.02909567421,0.03959461485,0.02429110622,0.01768310385,0.0192646116,-0.02044438324,0.01185558715,23.37525889,26.2167815,30.52996912,40.38684337,11.57169978,33.91970338,22.50724439,20.52204484,46.34129184,90910.7844,22.88119793,25.64883575,29.41348854,38.85253927,11.37204429,33.02034217,22.0504553,19.95979703,46.89115556,89838.56344,12.8245797893382,12.7322498288006,13.0760241073387,12.8548760122381,13.239123668013,13.7523406997801,12.917339665744,14.191898321245,13.7060616963978,16.3148067630612,88,0,50,46,50,48,23,15,80,35
"35",2018-02-22,-0.01374439726,0.0308537138,0.005282366727,0.007812539741,0.01710661816,0.01307459502,-0.01113184037,-0.009338971798,-0.0157239426,0.002884513657,23.05617786,27.03827446,30.69166631,40.70360293,11.77135528,34.36610164,22.25808671,20.33128219,45.61832289,91173.39637,23.44730944,26.2167815,30.63776725,40.28785601,11.64657059,34.11664379,22.50724439,20.67264693,46.34129184,90910.7844,13.1980550947713,13.4643177027375,13.7501247446427,13.1521454556888,13.0000827426955,13.8771370307016,12.4484068722303,14.0114563815056,13.9682694125091,16.5103483246677,83,0,65,44,43,51,18,14,78,44
"36",2018-02-23,0.0008924587793,-0.01321521971,0.006003019508,0.03065374108,0.01612372821,0.005524349694,0.02941388522,0.02390940924,0.01923348777,0.007347912596,23.07676373,26.68330836,30.8764631,41.97064115,11.9626918,34.55647737,22.92250721,20.82324902,46.50421442,91845.79787,23.10764254,27.07884201,30.79176457,42.69324889,11.77967426,34.62868886,22.3307577,20.67264693,46.05617732,91171.95543,12.8645973249376,13.2820830927552,12.8755109794433,13.5572643028454,13.0743468139287,13.3671666540696,12.1815237726088,13.6373057158605,13.4275763811567,16.2127486148436,84,0,32,63,41,65,24,12,78,23
"37",2018-02-26,-0.02027553123,0.02625807273,0.009184624575,0,0.00404127735,0.006815626544,0.02548763053,0.01815625607,0.008937389197,0.00697544019,22.61358158,27.39324055,31.16135814,41.97064115,12.01113417,34.79280587,23.51425671,21.20477431,46.92170354,92488.7024,23.13852135,26.8252948,31.04586015,42.06962851,12.09925694,34.94379352,23.04708605,21.03409194,46.84024225,91849.56975,13.5486084128731,12.6186490748162,12.8108284063703,12.8647267201704,12.7065236384405,13.6223880806683,12.6499119547552,14.0287783036482,13.656240462931,16.3686602648653,63,0,47,57,42,45,19,14,80,45
"38",2018-02-27,0.008159610061,0.007377384996,0,0.01451676162,0.00146627593,-0.00113271675,0.02312998596,0.01876227645,0.02824321231,0.004108704986,22.79885444,27.59607832,31.16135814,42.58436279,12.02875872,34.75341779,24.06447994,21.60637989,48.26581484,92869.49294,22.870905,27.5250851,31.24605667,42.08942598,12.06400783,34.92409947,23.85684853,21.48589821,47.59375919,92491.47834,13.0091364469201,12.4312421432284,12.6978194200095,12.6696714324935,12.3587593971944,13.3822646111003,12.8606738852268,13.9109589100406,13.8323480091539,16.2720488541455,61,0,40,35,44,54,19,12,88,34
"39",2018-02-28,0.003155287729,-0.02643981981,-0.01093178586,-0.009810870587,-0.01327453128,-0.01503501536,-0.002591794118,-0.0009298001737,-0.001477884793,-0.008215956487,22.870905,26.87600424,30.82256403,42.16861587,11.87013773,34.23480804,24.00219052,21.58629961,48.19453621,92109.6071,22.90178381,27.53522699,31.06125988,42.41608427,12.01994645,34.60243014,24.06447994,21.55617919,48.33709347,92865.61511,12.2885416381616,12.4265927586377,12.5730082681988,12.5061402002576,11.9187238508685,12.9664578253558,12.3990497300121,13.7972111402822,13.5304610173579,16.088162387615,74,0,25,47,43,59,17,15,85,31
"40",2018-03-01,-0.0131452219,-0.03696632758,-0.03517731238,-0.02215280479,-0.02952209795,-0.03772480159,-0.001898154314,-0.005057088982,-0.05256625092,-0.02155803765,22.57222926,25.90063602,29.75715799,41.24473383,11.52482857,32.96736404,23.95667387,21.47741133,45.72656441,90145.15566,22.88003238,26.72961813,30.68586991,41.73809189,11.83227445,34.04708121,24.00841614,21.64754926,47.69569948,91819.86266,14.1950477574847,12.8677497986206,13.5455662373218,12.7512678114472,13.4490262303817,14.240686785914,13.6679150128854,14.221956518213,14.4658796654625,16.6843187623767,63,0,46,32,50,46,17,15,86,54
"41",2018-03-02,0.01533634028,-0.001171646273,0.005658451316,0.007151401156,0.01702329743,0.01468368341,-0.01655090046,-0.0202407475,-0.01340802208,0.0002833690977,22.9210728,25.87030741,29.92601471,41.54074866,11.72269857,33.4550179,23.56343257,21.04706245,45.11755356,90170.70363,23.26991634,25.8399788,29.86461226,41.2249995,11.58199101,33.12118774,23.85318932,21.41736265,45.8889673,90127.79275,13.1163593894866,12.2184951655287,12.8650915245707,12.6790406267399,12.4427482245683,13.5902510195275,12.3419575165505,14.2091331528374,14.0126607911373,16.2923648745614,65,0,43,37,45,47,20,13,84,42
"42",2018-03-05,0.01068576508,0.01126881945,0.006368394561,0.008214499643,0.008218200962,0.005268818887,0.01784595785,0.02256795358,-0.01587334917,0.004482325491,23.1673153,26.16348401,30.11720351,41.88339052,11.81943502,33.63175151,23.98771923,21.5274519,44.4070409,90575.78525,22.79795155,25.67822619,29.66414002,41.24819218,11.66993324,33.26519291,23.22193355,20.71679471,44.45779181,90170.73531,12.6918634981762,12.5822771402674,12.6268105287854,12.4340007326765,12.4992570523376,13.2330564496755,12.2405658554749,13.970507165608,13.9589596076409,16.1489896778953,69,0,43,35,47,39,20,14,82,43
"43",2018-03-06,-0.002660755439,0.01228894114,0.00660739379,0.008259633978,0.02643325703,0.01410787723,0.02807500427,0.02796423339,-0.001143510705,0.003044403942,23.10575468,26.48698922,30.31685861,42.23076461,12.13602703,34.10958682,24.67071728,22.13794681,44.35629,90851.9547,22.98263342,26.08260771,30.0788083,41.93301539,11.81943502,33.63175151,23.98771923,21.50743567,44.13298602,90575.62683,12.6794580501223,12.1690714673857,12.5959671586474,12.5093425933236,12.1698390664462,13.0659432791776,12.2955293635682,14.0408133763825,13.5142959997298,16.1058247707119,70,0,46,29,52,62,19,14,79,32
"44",2018-03-07,0.0110400768,0.001906578257,0.001771479668,0.02185117161,-0.004357305377,-0.003652796517,-0.006734032151,-0.009995539853,-0.004817075484,-0.004308242218,23.36225728,26.53753691,30.37061191,43.16371217,12.08326169,33.98521873,24.505142,21.91776832,44.1431362,90461.38441,23.1570552,26.68917998,30.75456402,42.47888896,12.23276348,34.39759715,24.95012557,22.51825512,45.16830446,90852.18705,12.9155236927966,12.1893638274669,12.7025690952875,13.4416705624093,12.1855586652825,13.1230471435829,12.6522349403704,14.1091379220932,13.8598211801405,16.1944309407974,67,0,45,39,53,57,18,13,78,26
"45",2018-03-08,0.0130891921,-0.003816798538,-0.0178576174,-0.006922039644,-0.002915453965,-0.001349137722,-0.01360565208,-0.01055782128,-0.003529080138,-0.001980524158,23.67006041,26.43644153,29.83307895,42.86596295,12.0480848,33.9393989,24.17399143,21.68758171,43.9876261,90282.40075,23.33147697,26.54764645,30.37829095,42.77663818,12.07446747,33.90667046,24.48444508,21.70759794,43.63859943,90461.25767,12.7043478411177,12.2064775635398,12.7959293885636,12.7929728064927,12.2761256215743,13.179042342994,12.419896906843,13.9658124119833,13.6750293569847,16.1764728551049,81,0,35,32,50,32,15,11,76,27
"46",2018-03-09,0.009920288396,-0.002297091354,-0.01321433922,0.005311177471,-0.006591016141,-0.006967320618,0.001283422648,0.001383444991,-0.03297653803,-0.005853778496,23.9060428,26.3757843,29.4414478,43.09423735,11.9689368,33.70375409,24.20503679,21.71760605,42.56072295,89755.4514,23.55719926,26.33534615,30.15559872,43.66988585,12.10964436,34.36486871,24.33956671,21.86772775,43.81311277,90310.20886,12.9236392306309,12.4482773728629,12.9093483588862,12.932686033017,12.117427206916,13.1271857311433,11.8445502574092,13.6238002645936,13.6879260191293,16.2188131846377,65,0,39,37,43,42,15,11,75,32
"47",2018-03-12,0.005990604141,0.03428476685,0.02116208006,0.006656744434,0.008778403132,0.01369488084,0.02574524974,0.03130217008,0.01531863366,0.01618653699,24.04968426,27.29575225,30.07112926,43.3820616,12.07446747,34.16849803,24.83629256,22.40816588,43.21771433,91220.10318,23.95734332,26.43644153,29.59502864,43.18356212,11.99531947,33.73648253,24.28782444,21.79767096,42.05771392,89758.13399,12.5067844609907,12.1303248680919,12.9820870027316,12.9555269054254,12.194086092984,13.1202912319931,12.042924106105,13.8751728345221,13.7403601965578,16.2035776006367,70,0,37,37,44,49,17,12,76,32
"48",2018-03-13,0.02277618488,-0.00111172883,0.007885072005,-0.005275846639,0.009423773958,0.01123928394,-0.004175371397,-0.002683364744,0.008514715605,0.00610626221,24.60372989,27.26542364,30.30917957,43.1537872,12.18879236,34.55469369,24.73280801,22.3481172,43.58727198,91778.82115,24.04968426,27.30586179,30.21703106,43.3820616,12.10964436,34.26013768,24.92942866,22.55828758,43.41275865,91235.74458,13.0581064166249,11.9953330955245,12.5147147634465,12.8978438799102,11.8874914062828,12.8271893099142,11.7180272377837,13.5341060734943,13.1763343835198,15.9600424997185,68,0,35,32,49,38,16,11,82,31
"49",2018-03-14,-0.0008343763353,-0.002227172405,-0.01454663904,-0.01271439211,-0.006514680992,-0.008178837796,-0.009670035437,-0.009901071004,-0.007802380303,-0.00596224343,24.58320968,27.20476641,29.87147416,42.60858632,12.10964436,34.27322906,24.49479354,22.1279387,43.2485108,91233.24153,24.64477031,27.39684763,30.44740233,43.23503694,12.20638081,34.55469369,24.93977711,22.46821456,43.87470571,91780.9968,12.3193298997146,11.8014671678339,12.7072145329035,12.8601437024833,11.7912312167934,12.7687665483483,11.8097729068082,13.6095534696728,13.3348778395611,16.0039731946985,64,0,34,31,44,37,19,12,78,40
"50",2018-03-15,0.01285524647,-0.01761994976,-0.005413081938,-0.008672268115,-0.01021906705,-0.02259874056,-0.002538072412,0.01213770804,0.01109417729,-0.003861058149,24.90127291,26.72961813,29.71021428,42.24067087,11.98652525,33.50738341,24.43270281,22.39815776,43.73098885,90881.66385,24.43956822,27.21487595,29.91754842,42.74779757,12.12723281,34.29941181,24.73280801,22.31809285,43.9876261,91232.52336,12.2963063253213,12.091037705398,12.6310233372174,13.4116930917484,11.7558167401127,13.3200282872884,11.9662406129297,13.5239128293271,13.605559600436,16.0539928748701,73,0,53,32,41,55,16,14,74,25
"51",2018-03-16,-0.01619973121,-0.01678147699,-0.01457979483,-0.002120891575,-0.00441177187,0.004677459298,-0.02097230732,-0.0489912568,-0.004705891019,-0.01313348525,24.50112885,26.28479846,29.28018791,42.15117792,11.93375991,33.66447995,23.9256285,21.32728963,43.52567904,89695.87468,24.68581072,26.71950859,29.44912684,41.95230471,11.87220035,33.38301531,24.21538525,22.06789002,43.83364375,90881.42094,13.1482494239105,12.3029860848813,13.1906479981409,12.8714040289323,12.4850935682776,13.4678647286101,13.0737276013164,14.4278743816378,13.4818878575557,16.3006185208208,61,0,40,43,46,45,20,18,74,31
"52",2018-03-19,-0.0113709374,-0.009661910883,0.002619173839,0.0002358768793,-0.009626138727,-0.004091578991,0.01075510475,0.005615363391,-0.0023612762,-0.0004912413754,24.22410603,26.03206002,29.35697833,42.16112158,11.81943502,33.52702048,24.18433988,21.44738699,43.42302414,89651.82317,24.41904801,26.30501754,29.30322504,42.26055819,11.93375991,33.76266529,24.06015842,21.48741944,43.52567904,89695.87468,13.1526636522599,12.580600768806,13.5654350761578,13.8648262982801,12.5153131558813,13.8887033972259,13.2487528269605,14.0857582815334,13.9911062131745,16.7007692664736,45,0,35,30,44,33,20,14,75,45
"53",2018-03-20,0.007594973187,-0.007405997618,-0.01025380353,-0.0238674814,-0.01047129989,-0.02170995076,-0.03394581806,-0.02360827306,-0.02877896456,-0.01153368941,24.40878791,25.8399788,29.05749569,41.16675551,11.6963159,32.80699466,23.37716037,20.94698132,42.19116529,88623.74704,24.09072468,25.82986926,29.08821186,41.96224837,11.78425813,33.26519291,23.74970476,21.28725718,42.62231589,89651.46408,12.3664808490122,12.2623064653982,12.8551007354506,13.0397380041861,12.0680569276172,13.3099444121972,12.0165935344496,13.7471075124958,13.7607005609043,16.1503176028957,58,0,36,31,45,48,16,11,74,30
"54",2018-03-21,-0.004212306141,0.01937294221,-0.00105764153,0.003857285399,0,0.003187253711,0.01319280348,0.01092907054,0.01209204577,0.002983637195,24.30618687,26.34545569,29.02677952,41.32585408,11.6963159,32.91172569,23.68761403,21.17716793,42.70443981,88888.56301,24.57294958,25.91074556,29.24947174,41.45512167,11.74028702,32.95754551,23.52203875,21.19718416,42.19116529,88629.78815,12.2565185810105,11.9178170753267,12.5652529484345,12.4740059892332,11.8854747423167,12.670570520891,11.9260610793826,13.417482228342,12.9169467712361,15.9018359763029,74,0,39,25,47,41,13,11,78,29
"55",2018-03-22,0.008406943161,0.006120906642,0.005013864546,0.01646618758,0.001502629887,-0.003985656944,0.03730336051,0.04119999493,0.02140390867,0.009610906738,24.51138895,26.5072083,29.17268132,42.01196667,11.71390435,32.7808119,24.58792964,22.06789002,43.62833394,89746.98118,24.23436614,26.38589384,29.15732324,41.28607944,11.70511013,32.93136275,23.7186594,21.26724095,42.85842217,88890.71753,12.3779650068336,12.0414632973348,13.0024102387769,13.1838535069138,12.132743600703,13.6857731021085,12.3641740822582,14.0066861353119,13.6911178514812,16.1818503337248,100,0,24,31,40,42,17,12,74,25
"56",2018-03-23,0.005010448916,-0.009195467097,0.006035971626,-0.01815191946,-0.003760816818,-0.003200002717,-0.005486403294,-0.01507910684,-0.01350251474,-0.002459109338,24.6345102,26.26457939,29.34929929,41.25624846,11.66993324,32.67608087,24.45339972,21.73762228,43.04320099,89526.55468,24.61398999,26.56786552,29.14196515,41.65399489,11.72269857,32.72844639,24.48444508,21.87773587,43.05346648,89754.95502,12.4797724196614,11.9946538399625,12.924151434509,12.7580421320113,11.7455360620574,13.3944601272162,12.3722351790335,13.9522121701283,13.4169207606478,16.1200159060878,77,0,48,34,37,40,17,12,71,27
"57",2018-03-26,-0.003755481156,-0.02139743181,0.006779686978,-0.007014177995,0.003009784068,0.004796172244,0.003379808884,0.001380262461,-0.007901393934,-0.004619593049,24.54216926,25.7085548,29.54895439,40.96788229,11.70511013,32.83317741,24.53618736,21.76764662,42.70443981,89113.93224,24.39852781,26.03206002,29.07285377,40.88833301,11.6171679,32.46661882,24.29817289,21.62753303,42.33488216,89524.66419,12.3160967696414,12.162575200181,12.9908254251281,12.8731504537008,12.2160378277582,13.6434177091146,12.2357091146585,14.0126681807154,13.3988641716981,16.1314817559424,68,0,37,25,38,44,17,12,72,44
"58",2018-03-27,0.003338901279,0.009003779753,0.005700974258,0.006773127005,0.01639380981,0.01228467995,0.008399881406,0.01279140329,0.009569451026,0.008387265298,24.6242501,25.94107418,29.71789332,41.24630479,11.89858302,33.23901015,24.74315647,22.04787379,43.11505943,89864.49762,24.77815166,26.08260771,29.94826458,41.55455828,11.80184657,33.21937308,24.9190802,22.08790625,43.11505943,89114.05897,12.3684040574476,11.822356798209,12.7209450699418,12.0945543205316,11.8014147115693,12.8201441506901,11.8582724896164,13.4494776790998,12.9819719369368,15.8226750464886,75,33,65,35,46,38,15,11,83,36
"59",2018-03-28,-0.006688988179,-0.002731709012,-0.01221905235,-0.02514473985,-0.0104012825,-0.01208533775,-0.02498542,-0.02714682462,-0.0275180289,-0.01515518546,24.46008843,25.87030741,29.35697833,40.22210774,11.77546391,32.8397231,24.13259761,21.4573951,41.94479353,88512.85258,24.58320968,26.07249817,29.79468374,41.47500899,11.92496569,33.38301531,24.83629256,22.15796304,43.51541355,89880.14958,12.499335367152,11.5046210788066,12.3509519068483,13.0983821117467,11.8187322872806,12.7862526754216,12.0633217406538,13.811467395387,13.1368558523327,16.0339715925588,74,33,21,32,41,27,17,11,76,40
"60",2018-03-29,-0.000839278253,0.01973366414,0.006518078088,-0.003219019747,0.01187838764,0.009127047463,-0.01251364766,-0.01125715451,0.01650522906,0.0007881576402,24.43956822,26.38589384,29.54895439,40.09284015,11.91617147,33.14082481,23.8324924,21.21720038,42.64284687,88582.64216,24.29592676,25.57713081,29.10356994,39.87407961,11.6963159,32.48625588,23.99806769,21.27724906,41.68815627,88510.3601,12.3217913296562,12.3257782762601,12.5651621720168,12.7270010637737,11.700549604855,12.9483337473684,11.5826660568446,13.6624992288304,13.6163788997986,15.9906342557112,81,35,37,25,43,30,17,11,80,30
"61",2018-04-02,0.009541092574,0.02145405379,0.02526245082,0.01655628738,0.01665754913,0.01244178369,0.01332784885,0.008957325633,0.01510074606,0.01672580358,24.67386435,26.95809429,30.30494224,40.76215412,12.11632811,33.55573152,24.1522544,21.40810347,43.29167222,90076.71801,24.41759239,26.47327281,29.69117126,40.3448959,11.9318155,33.29413938,23.8007233,21.25811676,42.94295939,88502.98946,12.6618188692791,12.2532519892151,13.3650946309592,12.6915496916077,12.4314057979174,13.8212739178534,12.164422182925,13.5563459690709,13.7147870525157,16.1765651993301,57,28,60,28,47,45,15,12,78,25
"62",2018-04-03,-0.009182034454,-0.00752166012,-0.009206809884,-0.01919350258,-0.005818198198,-0.004787736939,-0.02689966964,-0.02410894366,0.01854295588,-0.008223439585,24.44834502,26.75608534,30.02721087,39.987246,12.04603759,33.39545948,23.5112271,20.89814865,44.10191673,89339.01495,24.67386435,26.61467908,30.08628633,40.77208884,12.12511442,33.51975208,23.95581055,21.3581079,43.40449107,90075.94773,11.8494262726119,11.9640265617129,12.6315723801644,12.7046181766543,11.9376832664588,13.0411055984973,11.8016619813006,13.6195394686998,13.6617239785111,15.8748491322504,78,17,90,40,60,32,11,11,81,26
"63",2018-04-04,0.01456841581,-0.001511144985,0.01115696951,-0.0132551647,-0.005118841192,-0.009447029506,0.002635047638,-0.009132483539,-0.00302783508,-0.0005077680467,24.80712577,26.71568355,30.36409938,39.46070586,11.98453339,33.08145712,23.573262,20.70816548,43.96858536,89293.66297,24.49959942,26.84698937,30.36409938,40.10646263,12.08996917,33.62441954,23.76970585,21.10813004,44.51216712,89341.60016,12.4091400121348,12.3891938824947,13.1511043696022,12.5123286495641,11.7175954254279,13.124906141837,11.7302118968,13.6681294130438,13.3335817050477,15.8777544389743,96,22,56,32,48,34,14,11,81,33
"64",2018-04-05,-0.0004133085239,-0.01064244176,-0.008658062762,0.008273834348,0.0007328692323,0.00650440845,-0.003514942108,-0.01606264761,-0.007492425578,-0.003121852264,24.79687489,26.43287102,30.10233991,39.78855161,11.9933197,33.29733374,23.4905488,20.37819471,43.64038505,89015.33602,24.48934854,26.09955625,30.05167678,38.55664639,11.81759341,32.61045358,23.04596535,20.30820091,42.87116557,89279.77669,12.6860575457445,12.0495942586937,12.6062940293153,12.6670544502273,11.8656506187477,13.1705705145036,12.4191820224764,14.0364837557643,13.2204406344079,15.9900166811098,89,43,35,34,45,49,16,12,73,42
"65",2018-04-06,-0.006636274887,0.02266814099,0.003080803438,0.02879490193,-0.002934704951,0.001962709179,0.02692303301,0.03708587769,0.01631737835,0.01002512682,24.63286083,27.03889787,30.1952223,40.95091379,11.95817444,33.3627509,24.1315761,21.1481265,44.35832322,89912.2142,25.00189246,27.06919921,30.86228678,41.4675192,12.18661863,34.13467338,24.10055865,21.1481265,44.41986078,89030.383,12.6343261152688,12.3836203254852,13.7202752753551,13.1646984666192,12.0514985427387,13.5217232195802,12.8471025080778,14.4967298836587,13.4175134944636,16.3950803600977,69,44,46,43,50,48,20,15,74,49
