"","date","sentido_VALE3","lag_fechamento_VALE3","lag_abertura_VALE3","lag_volume_VALE3","lag_retorno_VALE3","lag_value_VALE3"
"65",2018-04-06,"0",44.35832322,44.41986078,13.4175134944636,0.01631737835,74
"66",2018-04-09,"1",43.83525398,44.00961039,13.1372815461115,-0.01186198349,75
"67",2018-04-10,"1",44.05063543,44.17371055,13.1779872811523,0.004901398544,78
"68",2018-04-11,"0",45.98906852,44.92241751,13.8627652581978,0.04306394977,79
"69",2018-04-12,"1",45.78394332,45.70189325,13.6315083897337,-0.004470280129,77
"70",2018-04-13,"1",45.95829974,45.55830561,13.0410925826071,0.003801010725,77
"71",2018-04-16,"0",46.13265615,45.99932478,13.5038677050676,0.003786617733,73
"72",2018-04-17,"1",45.68138073,45.75317454,13.1902761991808,-0.009830284702,78
"73",2018-04-18,"1",47.10700083,45.74291828,13.3681228498918,0.03073083651,74
"74",2018-04-19,"1",48.69672108,48.20442061,14.1389156472165,0.0331900714,70
"75",2018-04-20,"0",49.05569017,49.00440887,13.6070523965251,0.007344487957,77
"76",2018-04-23,"0",48.85056498,48.98389635,13.1426168834316,-0.004190242877,76
"77",2018-04-24,"1",48.7172336,48.43005833,13.2871894434147,-0.002733103769,84
"78",2018-04-25,"0",49.54799064,48.92235879,13.5511308638823,0.01690886752,77
"79",2018-04-26,"1",49.17876529,48.97364009,13.5670184289616,-0.007479777249,79
"80",2018-04-27,"0",49.94798476,48.92235879,13.4233623845614,0.01552022876,77
"81",2018-04-30,"1",49.58901567,50.15310996,13.5210334514706,-0.007212808196,81
"82",2018-05-02,"1",49.80763918,49.38805562,12.9750135194742,0.004399018516,90
"83",2018-05-03,"1",49.84857417,49.63366551,13.6531916084692,0.0008215239758,83
"84",2018-05-04,"1",50.23745649,49.95091162,13.4896502154932,0.007771000257,81
"85",2018-05-07,"0",50.86171497,50.06348282,13.5533077804571,0.01234958502,82
"86",2018-05-08,"0",50.39096268,50.88218246,13.5950309551862,-0.009298631778,84
"87",2018-05-09,"1",50.33979395,50.40119642,13.9650153193493,-0.001015950522,81
"88",2018-05-10,"1",51.42457097,50.57517009,13.6875533151463,0.02132019614,79
"89",2018-05-11,"1",52.6014517,51.58831089,13.5510422816153,0.02262762551,78
"90",2018-05-14,"1",53.86020239,52.98010028,13.9852313913824,0.02364812692,80
"91",2018-05-15,"1",55.53853664,54.32072093,13.7059579343542,0.0306852887,80
"92",2018-05-16,"1",55.92741897,55.06778435,13.7142007161277,0.006977626552,84
"93",2018-05-17,"0",57.20663716,56.62331366,14.0147728074865,0.02261516553,82
"94",2018-05-18,"0",56.67448239,56.59261243,13.9778283672387,-0.009345862414,80
"95",2018-05-21,"0",56.05022392,55.9785877,14.0609086301861,-0.01107591894,81
"96",2018-05-22,"0",54.23885097,56.29583381,14.0581555147413,-0.03285068525,81
"97",2018-05-23,"0",53.56342377,54.10581228,13.9363626570017,-0.01253101645,80
"98",2018-05-24,"1",53.15407395,53.01080151,13.654515173165,-0.007671690855,85
"99",2018-05-25,"0",53.68622872,52.51958173,13.5892897768312,0.0099617682,84
"100",2018-05-28,"0",52.68332166,53.80903366,13.4743841072723,-0.01885759172,78
"101",2018-05-29,"0",52.2637381,52.08976442,13.5195973692959,-0.007996142066,86
"102",2018-05-30,"1",51.33246726,53.18477519,13.8100657619283,-0.01797934433,86
"103",2018-06-01,"1",51.6070252,51.17892031,14.1308642160909,0.005334368579,84
"104",2018-06-04,"0",53.77812858,51.88223549,13.9175011016398,0.04120904188,86
"105",2018-06-05,"1",53.53349721,54.20623347,13.5448206311547,-0.004559278419,81
"106",2018-06-06,"1",54.76684701,53.51311126,13.7646487494207,0.0227774553,79
"107",2018-06-07,"0",57.15200283,55.55170598,14.2566226935186,0.04262940539,80
"108",2018-06-08,"0",55.41919732,57.5495288,14.4306232214189,-0.03078837897,80
"109",2018-06-11,"0",51.87204252,55.03186433,14.3109961223497,-0.06614609056,81
"110",2018-06-12,"1",51.83127062,52.36130525,13.5533649695854,-0.0007863181005,80
"111",2018-06-13,"0",52.69767338,51.47451655,13.8111440385791,0.01657765902,78
"112",2018-06-14,"1",52.54477877,52.98307664,13.6407213615827,-0.002905571059,73
"113",2018-06-15,"0",52.70786635,52.87095393,13.8274203539497,0.003098975942,71
"114",2018-06-18,"1",50.07807917,52.39188417,14.4551905038926,-0.05118134023,71
"115",2018-06-19,"0",50.15962296,49.55823752,13.8601779494594,0.001627008705,77
"116",2018-06-20,"1",49.23206236,48.62048395,14.1097625014727,-0.01866529421,79
"117",2018-06-21,"0",49.75190401,49.99653538,13.5036928844291,0.01050364924,76
"118",2018-06-22,"1",48.12102824,49.44611481,13.4476981073293,-0.03332947534,74
"119",2018-06-25,"0",48.93646613,49.07916776,13.0868025188055,0.01680358799,70
"120",2018-06-26,"1",48.07006337,48.62048395,13.4230056030818,-0.01786324688,79
"121",2018-06-27,"0",49.27283426,48.41662448,13.5536677575108,0.02471329961,79
"122",2018-06-28,"1",49.07916776,49.41553589,13.5064305063189,-0.003938237033,77
"123",2018-06-29,"0",50.01692133,48.77337855,13.6290327760201,0.01892671186,80
"124",2018-07-02,"0",49.91798928,50.02871682,13.3455965247047,-0.001979930391,84
"125",2018-07-03,"0",49.08249964,49.21335946,12.9305343676723,-0.01687889589,74
