"","date","sentido_B3SA3","lag_fechamento_B3SA3","lag_abertura_B3SA3","lag_volume_B3SA3","lag_retorno_B3SA3","lag_value_B3SA3"
"65",2012-04-09,"1",12.87795433,13.03892876,11.8064081811117,-0.01330396565,0
"66",2012-04-10,"0",13.09641963,12.7169799,11.8921355739309,0.01682199918,0
"67",2012-04-11,"0",12.79746712,12.99293607,12.1437024385661,-0.02309161223,0
"68",2012-04-12,"1",12.36053652,12.8894525,12.5353548097061,-0.03473841068,0
"69",2012-04-13,"0",12.80896529,12.51001278,12.2427564897046,0.03563647993,0
"70",2012-04-16,"1",12.41802739,12.73997625,12.0893871323756,-0.03099610034,0
"71",2012-04-17,"1",12.57900182,12.53300913,11.7619316758102,0.01287966285,0
"72",2012-04-18,"1",12.72847808,12.67098721,11.6798118432638,0.01181294968,0
"73",2012-04-19,"1",12.83196164,12.75147442,12.4297360616912,0.008097210265,0
"74",2012-04-20,"0",12.94694337,12.78596894,11.845533100775,0.008920665751,0
"75",2012-04-23,"0",12.77447077,12.99293607,11.6014307255599,-0.01341101909,0
"76",2012-04-24,"1",12.30304566,12.61349634,11.9999889930807,-0.03760186219,0
"77",2012-04-25,"1",12.38353287,12.30304566,11.7399255702114,0.006520749736,0
"78",2012-04-26,"1",12.47551826,12.53300913,11.9788896968242,0.007400588812,0
"79",2012-04-27,"0",12.5445073,12.42952556,12.131769269671,0.005514719854,0
"80",2012-04-30,"0",12.31454383,12.62499451,11.7369166569356,-0.01850191537,0
"81",2012-05-02,"1",12.24765701,12.28193217,11.3470597648075,-0.005446334615,0
"82",2012-05-03,"1",12.53328334,12.24765701,12.357556916504,0.0230531186,0
"83",2012-05-04,"0",12.5675585,12.5447084,12.0101489983179,0.002730998547,0
"84",2012-05-07,"1",12.16768164,12.49900818,12.030581706857,-0.03233538061,0
"85",2012-05-08,"0",12.33905744,12.04200605,11.8999142658308,0.01398624191,0
"86",2012-05-09,"0",12.11055637,12.19053175,11.9827228229435,-0.01869213296,0
"87",2012-05-10,"0",11.63070414,11.93918058,12.4204054963658,-0.04042899002,0
"88",2012-05-11,"1",11.57357887,11.71067951,11.9030738689665,-0.004923692869,0
"89",2012-05-14,"0",11.71067951,11.48217845,11.8720324491002,0.01177638731,0
"90",2012-05-15,"1",11.20797717,11.64212919,11.9415079619152,-0.043875432,0
"91",2012-05-16,"0",11.30759666,11.28447274,12.0114618848507,0.00884899828,0
"92",2012-05-17,"0",10.82199435,11.43477822,12.3891231032779,-0.04389419351,0
"93",2012-05-18,"0",10.63700299,10.82199435,11.9124865116913,-0.01724180649,0
"94",2012-05-21,"1",10.5213834,10.66012691,12.2432142758108,-0.01092907046,0
"95",2012-05-22,"0",11.01854767,10.55606927,12.8976636158228,0.04617030411,0
"96",2012-05-23,"1",10.74106063,10.83355631,12.2262722528429,-0.02550616488,0
"97",2012-05-24,"1",10.84511827,10.74106063,12.6553440905755,0.009641210196,0
"98",2012-05-25,"1",10.92605199,10.96073787,12.4533427956206,0.007434978541,0
