"","lag_fechamento_ABEV3","lag_abertura_ABEV3","lag_volume_ABEV3","lag_retorno_ABEV3","lag_value_ABEV3","lag_diff","lag_fechamento_B3SA3","lag_abertura_B3SA3","lag_volume_B3SA3","lag_retorno_B3SA3","lag_value_B3SA3","lag_diff.1","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4","lag_diff.2","lag_fechamento_BBAS3","lag_abertura_BBAS3","lag_volume_BBAS3","lag_retorno_BBAS3","lag_value_BBAS3","lag_diff.3","lag_fechamento_ITSA4","lag_abertura_ITSA4","lag_volume_ITSA4","lag_retorno_ITSA4","lag_value_ITSA4","lag_diff.4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4","lag_diff.5","lag_fechamento_PETR3","lag_abertura_PETR3","lag_volume_PETR3","lag_retorno_PETR3","lag_value_PETR3","lag_diff.6","lag_fechamento_PETR4","lag_abertura_PETR4","lag_volume_PETR4","lag_retorno_PETR4","lag_value_PETR4","lag_diff.7","lag_fechamento_VALE3","lag_abertura_VALE3","lag_volume_VALE3","lag_retorno_VALE3","lag_value_VALE3","lag_diff.8","lag_fechamento_IBOV","lag_abertura_IBOV","lag_volume_IBOV","lag_retorno_IBOV","lag_value_IBOV","lag_diff.9","y","xgb_abev3_pred","knn_b3sa3_pred","knn_bbas3_pred","bag_bbdc4_pred","ada_itsa4_pred","knn_itub4_pred","logit_petr3_pred","svmRad_petr4_pred","svmRad_vale3_pred"
"11",22.45248763,22.22611058,11.6295611760347,0.01013366571,63,0.22637705,24.08563808,24.15683718,11.8859018160417,0.002960458916,0,-0.0711991000000012,27.59364489,27.43927484,12.3754862520233,0.007017572635,38,0.154370050000001,34.05112761,33.88236109,12.1613733523262,0.004968591263,44,0.168766519999998,9.636285157,9.527824805,11.3927896637302,0.01219527309,54,0.108460352,28.74130142,28.665683,12.7718266985677,0.006157925744,38,0.0756184199999979,19.21995545,19.0637803,10.7212830376612,0.00543184386,18,0.156175149999999,17.47015873,17.43995097,13.1869575219949,0.002886004903,9,0.0302077599999997,44.3923946,44.42303117,12.7225810914317,-0.001838658285,84,-0.0306365699999986,11.3473910160664,11.3423219137517,15.4455876104653,0.005069102291,28,0.005069102314744,"1","0","0","1","0","0","1","0","0","1"
"12",22.53480656,22.45248763,12.2740349862026,0.003659656459,60,0.0823189299999996,24.24837888,24.10598068,11.7619082882827,0.006734032187,0,0.142398200000002,27.77888894,27.60136339,12.5641491068844,0.006690852966,33,0.177525550000002,34.34895088,34.21989413,12.3385559891431,0.008708327876,33,0.129056749999997,9.761431718,9.619598949,12.1005065531874,0.01290340484,47,0.141832769000001,29.0059659,28.67198454,12.967217202236,0.009166367118,37,0.333981359999999,19.56354079,19.20954378,11.8736790798108,0.01771858436,15,0.353997010000001,17.77223641,17.47015873,13.9110807039745,0.01714327701,13,0.30207768,43.19756824,43.89199723,13.7240781498754,-0.02728395896,85,-0.694428989999999,11.3483859772836,11.3473705776126,15.9415925739327,0.00099496117,44,0.00101539967103115,"1","0","1","0","0","0","1","0","0","1"
"13",22.66857482,22.58625589,12.4832156263432,0.005918523987,61,0.0823189299999996,24.45180488,24.20769368,12.3305046389065,0.008354267456,0,0.244111200000003,28.47355412,27.79432594,12.569770868405,0.02469938952,26,0.679228179999999,35.16300117,34.35887833,13.0196150026894,0.02342295032,45,0.804122839999998,9.91160759,9.719716197,12.0500502150701,0.01526747213,44,0.191891392999999,29.48488256,28.99336283,13.0717835126758,0.01637614706,33,0.49151973,20.27153481,19.69889259,11.799794707165,0.03555000594,18,0.572642219999999,18.48715356,18.04410631,13.9320982127709,0.03943860179,15,0.443047249999999,44.06560448,43.29969015,13.5308319705323,0.01989533149,81,0.765914329999994,11.3652462977438,11.3483843488188,16.2649059992048,0.01686032046,36,0.0168619489250226,"0","0","0","1","0","0","0","0","0","1"
"14",22.55538629,22.55538629,12.0987101272017,-0.00500569873,65,0,24.73660128,24.35009188,12.296534728646,0.01157994742,0,0.386509399999998,28.44268011,28.4118061,12.7573480345477,-0.001084892999,15,0.0308740100000016,34.92474255,35.32184024,12.7732341783051,-0.00679889305,36,-0.397097690000003,9.961666214,9.894921382,12.4358183545589,0.005037794031,41,0.0667448319999995,29.41556568,29.42816875,12.9727374454485,-0.00235369747,43,-0.0126030700000008,20.24029978,20.27153481,12.0311953116255,-0.001542020326,21,-0.0312350299999977,18.34618398,18.47708431,13.7555981199847,-0.007654493331,16,-0.130900329999999,43.76945094,44.42303117,13.1077896953148,-0.006743427504,78,-0.653580230000003,11.3624524942394,11.3651953044425,16.0547265790817,-0.002793803504,43,-0.00274281020304556,"1","0","1","0","0","0","1","0","0","1"
"15",22.63770522,22.62741535,12.4284278862092,0.003642991275,63,0.0102898700000011,25.30619407,24.90951337,12.8059251138658,0.02276521079,0,0.396680700000001,28.64336117,28.53530214,12.971473043535,0.007030856447,32,0.10805903,34.69641137,35.0537993,12.6271879807919,-0.006559270647,49,-0.357387930000002,9.99503863,9.986695526,11.6677216506994,0.00334448472,43,0.00834310399999971,29.65502401,29.55419945,12.8163000670037,0.008107575867,32,0.100824560000003,20.10494799,20.30276985,11.3491822569375,-0.006709702594,19,-0.197821860000001,18.38646101,18.43680729,13.37939189359,0.002192983334,12,-0.0503462799999994,43.78987532,44.11666544,13.1426541208466,0.0004665267366,81,-0.326790119999998,11.365619923155,11.3624781846856,15.9459796399722,0.003167428904,34,0.00314173846938282,"1","0","0","1","0","0","0","0","0","1"
"16",22.53480656,22.52451669,12.3478108945937,-0.004555816532,63,0.0102898700000011,25.17396717,25.30619407,12.3331060971895,-0.005238778846,0,-0.132226899999999,29.03700477,28.82088671,12.7655512812035,0.01364934882,48,0.216118059999999,34.81554068,34.74604858,12.3666597101781,0.003427595489,33,0.0694920999999979,10.24533175,9.978352422,12.3707265443582,0.02473333,46,0.266979328,30.39230361,29.65502401,13.3135769494574,0.0245578508,40,0.737279599999997,20.31318152,20.00083122,11.9828353398212,0.0103040582,19,0.312350300000002,18.59791538,18.38646101,13.3997011314,0.01143491905,11,0.211454369999998,43.55499493,44.01454353,13.1690961885785,-0.005378242832,82,-0.459548599999998,11.3712176568357,11.365619923155,15.8690855513858,0.005597733681,23,0.00559773368070005,"0","0","0","0","0","0","1","0","0","1"
"17",22.53480656,22.52451669,12.516607834859,0,67,0.0102898700000011,24.92985597,25.20448107,12.5886955113897,-0.009744291483,0,-0.274625100000002,29.1373453,28.87491623,13.6743996561523,0.003449651793,18,0.26242907,34.94459743,34.71626625,13.4019205319226,0.003700018456,37,0.228331180000005,10.12852829,10.22030244,12.1579270235988,-0.01146613714,41,-0.0917741499999991,30.28517751,30.2473683,13.813753014389,-0.00353100377,45,0.0378092099999989,20.1882414,20.19865308,12.0639155871533,-0.006169685374,19,-0.0104116800000007,18.41666877,18.52743059,13.5555396271875,-0.009793331832,11,-0.11076182,41.73722492,42.88099032,13.8818823975461,-0.04263097636,80,-1.1437654,11.3589348186536,11.3712258599437,16.2400659964724,-0.01228283809,23,-0.0122910412901209,"1","0","0","0","0","0","1","0","0","0"
"18",22.52451669,22.59654576,13.1044478484176,-0.0004567253317,64,-0.0720290700000028,26.31315276,25.12311067,12.9780402486159,0.05400279866,0,1.19004209,30.71963822,29.43064838,13.6701830062791,0.05288143661,57,1.28898984,37.71435388,35.2424207,13.9019340955435,0.07627688459,81,2.47193318,10.77094731,10.21195934,12.7427297453304,0.06149641928,38,0.55898797,31.74083211,30.52463585,13.5604118354085,0.04694552943,78,1.21619626,21.47928933,20.3235932,13.1660433639718,0.0619888578,29,1.15569613,19.47394063,18.5475691,14.411394903529,0.05582102762,20,0.926371530000001,42.66653431,42.08443941,13.7940223308426,0.02202145856,72,0.582094900000001,11.3954645573001,11.3589405203915,16.556955818052,0.03652973861,93,0.0365240369085953,"1","0","0","0","0","0","0","0","0","1"
"19",22.51422683,22.54509643,12.7510503895769,-0.0004569339806,51,-0.0308696000000026,26.80137515,26.50640745,13.2228980674744,0.01838427877,0,0.294967699999997,31.80022851,30.95119328,13.6425252821473,0.03457134406,43,0.849035230000002,38.88579208,38.12137902,13.8191160503579,0.03058818047,71,0.764413060000003,11.22147492,10.89609387,13.0957503720396,0.04097690121,41,0.325381050000001,33.47375426,32.26385952,14.3849748328116,0.05315774543,70,1.20989474,22.60375043,21.8957564,12.859155357075,0.0510266568,25,0.707994030000002,20.06802672,19.75587979,14.3528848269236,0.03005064423,18,0.312146929999997,42.30910762,42.73801964,13.645495366275,-0.008412500049,78,-0.428912019999999,11.4173415696992,11.3954674253469,16.6065505659278,0.02187701234,53,0.0218741443523296,"0","0","0","1","0","0","0","0","0","1"
"20",22.47306736,22.4319079,12.1685732500592,-0.001829826676,63,0.0411594600000029,26.84206035,26.72000475,12.4127086946556,0.001516875548,0,0.122055599999999,30.87400826,31.56867345,13.1561365875113,-0.02955880225,33,-0.694665189999998,38.66738835,38.62767858,13.2201922009428,-0.005632375363,46,0.0397097700000018,10.92946628,11.16307319,12.2402324971769,-0.02636687583,45,-0.233606910000001,32.57263474,33.17128057,14.0174043233532,-0.02728916596,32,-0.598645830000002,22.60375043,22.3018118,12.520500100247,0,19,0.301938630000002,19.98747267,19.80622607,13.9755260063667,-0.00402212709,14,0.181246599999998,42.77886841,41.97210531,13.5154927117514,0.01104187886,85,0.806763099999998,11.4075566637225,11.4173415696992,16.2706443626052,-0.009784905966,22,-0.00978490597672099,"0","0","0","1","0","0","0","0","0","1"
"21",22.50393696,22.35987884,12.5459391152194,0.001372683811,72,0.14405812,26.64880565,26.61829175,12.5383826606843,-0.007225739768,17,0.030513899999999,31.18274835,30.72735672,13.1668681820467,0.009950330865,50,0.455391630000001,38.51847671,38.19087111,13.0072151176754,-0.003858525693,43,0.327605599999998,10.99621111,10.90443697,12.6479821805756,0.006088298844,46,0.0917741400000001,32.44660404,32.38989023,13.7352870006051,-0.003876725173,42,0.056713809999998,22.05193156,22.41634024,13.0141721925132,-0.02471564369,22,-0.36440868,19.62497946,19.90691863,13.7736838922642,-0.01830249366,12,-0.281939170000001,42.34995638,42.58483678,13.2734659880134,-0.0100768607,81,-0.234880400000002,11.4050084958124,11.4075479267231,16.139031753276,-0.002548167843,35,-0.002539430910657,"1","0","0","1","0","0","0","0","0","1"
"22",22.52094516,22.53120527,12.5640302664869,0.0007555020251,90,-0.0102601100000008,26.45004493,26.88614613,12.6315560439521,-0.007486476531,0,-0.4361012,31.36194628,31.56974323,13.5835015745813,0.005730251891,36,-0.207796949999999,39.27818492,39.00102031,13.1974578627938,0.01953123297,53,0.27716461,11.02264717,11.02264717,12.7214200307067,0.002401220478,46,0,32.83659612,32.76747967,13.565356741627,0.01194784319,54,0.0691164500000028,22.11274472,22.30999456,12.286564483099,0.002753929681,20,-0.197249840000001,19.77907452,19.81923508,13.6795854455342,0.00782131943,14,-0.0401605599999968,42.20713133,42.51261117,13.8326036353905,-0.003378195505,79,-0.305479839999997,11.4071924240446,11.4021485577783,16.3421908293318,0.002183928188,39,0.00504386626625575,"1","0","0","1","0","0","0","0","0","1"
"23",22.88119793,22.6753392,13.2225308324335,0.01586975042,86,0.205858729999999,26.64274081,26.47032871,12.8237956034433,0.007258866621,0,0.172412099999999,30.5307585,31.10027606,13.838097540637,-0.02686060517,80,-0.569517559999998,39.38707102,39.03071652,13.0477023292553,0.002768342014,51,0.356354500000002,10.98937125,11.02264717,12.5625890769065,-0.0030234339,46,-0.0332759200000012,33.00315173,32.58204886,13.7651526154724,0.005059435181,41,0.421102869999999,22.97441506,22.11274472,12.5844953825265,0.03822708134,20,0.86167034,20.60236595,19.83931536,13.9241577665248,0.04078138452,16,0.763050589999999,42.55334182,42.35987125,13.7908796934674,0.008169194874,80,0.193470570000002,11.4140294560684,11.4071944261216,16.3162287111641,0.006837031991,31,0.00683502994678875,"0","0","0","1","0","0","0","0","0","1"
"24",22.65475333,22.5621169,12.564173572272,-0.009945832441,73,0.0926364299999989,26.36890982,26.07479506,12.1919230099257,-0.01033106565,0,0.294114759999999,29.58288559,30.13727595,13.6111004351058,-0.03153864643,44,-0.554390359999999,38.85253927,38.90203295,12.7658769871168,-0.01366418022,36,-0.0494936799999977,10.81467269,10.83131065,12.2888408663852,-0.01602476108,44,-0.0166379600000006,32.58833398,32.46891675,13.4054408650078,-0.01264869298,36,0.119417230000003,22.36190241,22.57991539,11.9587132429568,-0.02702248232,20,-0.218012980000001,20.05015829,20.38148289,13.8916740589275,-0.02716887286,17,-0.331324600000002,41.54525834,42.41078456,13.5665426601404,-0.02397499506,79,-0.865526220000007,11.3968775747904,11.4140275845377,16.1353918063432,-0.01715188123,45,-0.017150009747299,"0","0","0","0","0","0","0","0","1","0"
"25",22.31508642,22.47977341,12.5778154962333,-0.01510671897,67,-0.16468699,25.26344399,26.00380184,12.7634860099104,-0.04282720875,0,-0.740357850000002,29.10549389,29.41348854,13.0421549893399,-0.01626905472,64,-0.307994649999998,37.69438714,38.40709615,12.4226305590575,-0.0302622343,45,-0.712709009999998,10.48191353,10.72316392,12.1859617707306,-0.03125254343,54,-0.241250389999999,31.44444261,32.22379717,13.6350432809305,-0.03573210918,59,-0.779354559999998,21.35489009,22.08160001,12.2091977572777,-0.04607796805,16,-0.726709919999998,19.11642533,19.72887383,14.0684730718502,-0.04768911808,15,-0.612448500000003,41.08703858,41.34160511,13.7938588421572,-0.01109068669,83,-0.254566530000005,11.3705925405964,11.3968590122919,16.0674955899132,-0.02628503425,47,-0.0262664716955179,"1","0","0","1","0","0","0","1","1","1"
"26",22.25332881,22.15039944,12.9806062459625,-0.002771364349,67,0.102929369999998,25.34457909,24.90847789,13.0921742365411,0.003206415567,0,0.4361012,29.79848184,28.61270246,14.0739085054473,0.02353049742,59,1.18577938,39.34747608,37.26874149,13.193289578804,0.04292063118,46,2.07873459,10.8895435,10.4153617,12.7857151252933,0.03815176589,55,0.4741818,32.57576375,31.41301702,14.9853778242935,0.0353463067,70,1.16274673,22.42419183,20.85657472,12.8680928699377,0.04885961102,22,1.56761711,20.07023857,18.73490003,14.2364211021647,0.04869011918,17,1.33533854,43.24576279,40.74082809,13.9493200369192,0.05120654961,81,2.5049347,11.3951233281064,11.3705457528286,16.6401875709982,0.02453078761,57,0.0245775752777728,"0","0","0","1","0","0","1","0","0","0"
"27",22.25332881,22.31508642,12.6044997112866,0,71,-0.0617576100000008,25.02003867,25.52713309,12.399210494758,-0.01288781432,0,-0.507094419999998,29.35188961,29.79848184,13.2218665724029,-0.01510052124,49,-0.44659223,39.38707102,39.3276786,13.2943197339654,0.001005783352,49,0.0593924200000018,10.66493107,10.8895435,12.6352152169927,-0.02084212844,53,-0.224612430000001,31.8026943,32.63861492,13.8121519240626,-0.0240175559,68,-0.835920620000003,21.78053447,22.41381026,12.3789918046615,-0.02912371172,13,-0.633275790000003,19.5180309,20.05015829,14.0766271212994,-0.02789934951,16,-0.532127389999999,42.47188053,43.20503214,13.7323300157665,-0.01805703611,76,-0.73315161,11.38159492321,11.3951205866503,16.2690960309406,-0.01352840495,38,-0.0135256634402712,"0","0","0","1","0","0","0","1","1","1"
"28",22.29450055,22.34596523,13.0407888303971,0.001848429354,59,-0.0514646800000023,24.80705901,25.30401154,12.5363040198476,-0.008548800272,0,-0.496952530000002,28.9899959,29.45198787,13.0960502024117,-0.01240612454,58,-0.46199197,38.14972901,39.60484322,13.1747186077383,-0.03191896145,35,-1.45511421,10.56510332,10.70652597,12.7373095348639,-0.00940445794,49,-0.141422649999999,31.64556636,32.02267341,13.6013205537506,-0.00495295712,50,-0.377107050000003,21.12649555,21.81167919,11.9722093424344,-0.03048869111,17,-0.685183639999998,19.12646547,19.62847243,13.855897898036,-0.02026569742,15,-0.502006959999999,42.34968859,42.4515152,13.6348516182562,-0.002881154447,77,-0.101826610000003,11.3665708358139,11.3816764743691,16.247873043634,-0.01502408734,33,-0.0151056385552906,"0","0","0","0","0","0","1","1","1","1"
"29",22.11952063,22.21215706,12.8771710280401,-0.007879530908,43,-0.0926364299999989,24.33039026,24.73606579,12.7166002248853,-0.01940205339,0,-0.40567553,28.65890166,28.91299724,13.196219603587,-0.01148670304,41,-0.254095579999998,37.43702001,38.26851384,12.9114275081979,-0.01885859977,38,-0.831493829999999,10.54846537,10.55678435,12.5136051382537,-0.001576044456,51,-0.00831897999999853,31.72727289,31.5512896,13.7392988360184,0.002578599041,68,0.175983289999998,20.85657472,21.15764026,12.5213394857202,-0.01285873303,15,-0.30106554,18.84534156,19.10638519,14.1341213676544,-0.01480725098,13,-0.26104363,42.7671777,42.15621802,13.8229259955201,0.009809864512,76,0.610959680000001,11.3587665088421,11.3665583254807,16.3235250693529,-0.007804326995,47,-0.00779181663862971,"1","0","0","0","0","0","0","0","1","1"
"30",22.89149087,22.34596523,12.9480433230373,0.0343047587,52,0.545525639999997,24.78677523,24.85776845,12.7628014128864,0.01858405742,0,-0.0709932199999983,29.70608345,29.21329202,13.2846488796601,0.03588775627,66,0.49279143,39.15940009,37.66469094,13.0047255812002,0.04498044353,31,1.49470915,10.8895435,10.65661209,12.4273704945834,0.03182263084,45,0.232931410000001,33.0974285,32.37463999,13.6042214640971,0.04227893586,47,0.722788510000001,21.15764026,21.07458769,12.3141105737181,0.01433184894,14,0.0830525699999995,19.32726825,19.08630491,13.68919535164,0.02525121014,10,0.24096334,45.32302571,44.1927503,14.0042059254681,0.05804426475,76,1.13027541,11.3909283083283,11.3588007486892,16.3801060836039,0.03216179946,44,0.0321275596390933,"1","0","0","0","0","0","1","0","0","1"
