"","date","sentido_BBAS3","lag_fechamento_BBAS3","lag_abertura_BBAS3","lag_volume_BBAS3","lag_retorno_BBAS3","lag_value_BBAS3"
"699",2014-10-29,"0",26.39341773,25.81811187,12.7529013112935,0.0692660582,60
"700",2014-10-30,"1",25.69699485,26.25211454,12.8197300904993,-0.02674059738,62
"701",2014-10-31,"1",27.5036571,26.24202145,12.7413020596936,0.06794492798,73
"702",2014-11-03,"0",27.8710667,27.81076148,13.0218621473825,0.01327013389,64
"703",2014-11-04,"1",27.50923533,27.43887923,12.5254568527125,-0.0130673366,22
"704",2014-11-05,"0",28.8962556,28.03188065,12.8182212450485,0.0491902442,33
"705",2014-11-06,"0",26.60465689,27.57959143,13.370636518991,-0.08262575101,55
"706",2014-11-07,"1",25.47895928,26.40363946,12.6315593112159,-0.04323328619,62
"707",2014-11-10,"0",26.12221506,25.73023107,12.3674386606775,0.02493311862,42
"708",2014-11-11,"0",25.12717878,26.51419905,12.2783607484402,-0.0388360238,34
"709",2014-11-12,"1",24.76534741,24.96636484,12.2406817801433,-0.01450468618,61
"710",2014-11-13,"0",25.42870493,24.88595787,12.2628545996292,0.02643325704,27
"711",2014-11-14,"0",25.03672094,25.8608924,12.0074021705149,-0.01553506646,56
"712",2014-11-17,"1",24.66483869,24.96636484,12.7274672206454,-0.01496488999,36
"713",2014-11-18,"1",25.26494937,25.43620302,12.5052768327373,0.02403934016,50
"714",2014-11-19,"1",26.1917338,25.48657173,12.0573812035763,0.03602582227,49
"715",2014-11-21,"1",27.74309034,26.20180754,12.8025354525139,0.05754295527,52
"716",2014-11-24,"0",30.04997766,28.2165563,13.0648656118735,0.07987510523,54
"717",2014-11-25,"1",29.00230831,30.40255869,12.7259224288108,-0.03548649391,71
"718",2014-11-26,"0",29.42540555,29.21385693,12.6578772984439,0.0144830118,32
"719",2014-11-27,"1",29.05267703,29.91901899,12.4803654808629,-0.012747804,44
"720",2014-11-28,"1",29.35488934,29.01238205,12.5187204639997,0.01034848835,33
"721",2014-12-01,"0",29.71709311,29.4665274,11.8337980863952,0.01226328588,16
"722",2014-12-02,"0",27.74263532,29.16584855,12.5882998324712,-0.06875199469,44
"723",2014-12-03,"1",26.89071191,28.04331417,12.3472032161237,-0.03118946634,39
"724",2014-12-04,"0",27.06109659,27.20141339,11.8007700242203,0.006316201596,22
"725",2014-12-05,"1",26.70028197,27.44195647,11.8931069525439,-0.01342302033,22
"726",2014-12-08,"0",27.29161704,26.96087031,11.7906935559082,0.02190546099,36
"727",2014-12-09,"0",25.86840381,27.07111922,11.9330295649285,-0.05355729296,53
"728",2014-12-10,"0",25.21693297,25.0866388,12.1272783249638,-0.02550658191,59
"729",2014-12-11,"1",23.98414968,25.30713663,12.122424696778,-0.05012252991,42
"730",2014-12-12,"0",25.00645777,24.25476065,11.9314055101559,0.0417409203,34
"731",2014-12-15,"0",23.60417709,24.88447253,12.2683147819936,-0.05771041068,30
"732",2014-12-16,"0",22.4661367,24.22400266,12.361095801782,-0.04941455193,52
"733",2014-12-17,"1",21.83615005,21.90727758,12.2835104248604,-0.02844228419,64
"734",2014-12-18,"1",23.55337172,22.100338,12.6674737539686,0.07570212724,89
"735",2014-12-19,"1",23.67530462,24.11223084,12.0912340208382,0.005163522647,24
"736",2014-12-22,"1",24.74221749,23.87852612,11.7774949883735,0.04407848896,58
"737",2014-12-23,"0",24.96576113,24.89463361,11.4933144193211,0.008994337015,45
"738",2014-12-26,"1",24.87431146,25.11817726,11.4981772426213,-0.00366972887,91
"739",2014-12-29,"0",24.94543898,24.85398931,10.7842961739646,0.002855396572,22
"740",2014-12-30,"0",24.69141211,24.92511683,11.03067110097,-0.01023550387,40
"741",2015-01-02,"0",23.9659408,24.59105158,11.3447198084117,-0.02982180635,31
"742",2015-01-05,"0",22.83670842,23.62313811,11.7998847762931,-0.04826442945,23
"743",2015-01-06,"1",22.36283411,22.76613139,11.9505802158294,-0.02096887002,60
"744",2015-01-07,"1",22.67538951,22.41324627,12.2467682320613,0.01387978404,60
"745",2015-01-08,"1",23.67355027,23.12909894,11.7122925838728,0.04307822898,69
"746",2015-01-09,"0",23.75420973,23.9659408,11.4138010200968,0.003401363833,35
"747",2015-01-12,"0",22.72580167,23.69371513,11.5750736314852,-0.04425885017,18
"748",2015-01-13,"0",22.33258682,22.74596653,11.4505286487445,-0.01745401212,34
"749",2015-01-14,"1",22.2015152,22.50398816,12.1415127908317,-0.005886365213,16
"750",2015-01-15,"0",22.36283411,22.03011386,12.1089503247898,0.007239850648,32
"751",2015-01-16,"1",22.22168007,22.54431789,12.0827404919582,-0.006331997655,42
"752",2015-01-19,"0",22.4838233,22.59473005,12.4018819983361,0.01172769421,36
"753",2015-01-20,"0",22.38299898,22.4838233,11.7312574592872,-0.0044943896,50
"754",2015-01-21,"1",22.28217466,22.88712058,12.1209286148727,-0.004514680367,59
"755",2015-01-22,"1",22.84679085,22.53423546,12.1388050705771,0.0250236471,25
"756",2015-01-23,"0",23.03835706,22.93753274,12.5222947976183,0.00834986172,42
"757",2015-01-26,"0",22.97786246,23.01819219,11.6178168706132,-0.00262927409,44
"758",2015-01-27,"1",22.71571923,22.75604896,11.6583496076604,-0.0114740888,24
"759",2015-01-28,"0",23.18959354,22.55440032,12.0519069655904,0.0206464615,16
"760",2015-01-29,"0",22.19143277,22.82662599,12.0092240808556,-0.04399732038,25
"761",2015-01-30,"0",21.7276409,22.43341114,11.8998938926623,-0.021121079,25
"762",2015-02-02,"0",20.57517231,21.21254454,12.0379261462175,-0.05450010287,52
"763",2015-02-03,"1",20.11706102,20.70463855,12.3194861486686,-0.02251685931,58
"764",2015-02-04,"1",20.76439219,20.39591137,12.2905011063286,0.03167134386,100
"765",2015-02-05,"1",22.20843865,20.89385843,12.4413621353879,0.0672327302,99
"766",2015-02-06,"0",22.69642677,21.99930089,12.0323440631542,0.0217351648,50
"767",2015-02-09,"1",21.81008101,22.40761747,11.9654840606105,-0.03983520644,71
"768",2015-02-10,"0",22.36778171,21.61090219,11.6652859719653,0.02524931251,51
"769",2015-02-11,"1",21.62086113,22.40761747,12.061977076545,-0.03396296545,50
"770",2015-02-12,"1",21.85987571,21.90967042,12.3713497677149,0.01099415566,67
"771",2015-02-13,"1",23.01511288,22.21839759,12.1418167511166,0.05149828474,52
"772",2015-02-18,"0",24.4989951,23.12466123,12.3854649161516,0.06248101866,66
"773",2015-02-19,"1",23.85166393,24.58862557,12.6072753491519,-0.02677811906,63
"774",2015-02-20,"0",24.25002158,23.93133546,11.8046842164626,0.01656352567,49
"775",2015-02-23,"0",23.96132634,24.4711418,11.2985929819346,-0.01197637897,60
"776",2015-02-24,"0",23.87135891,23.69142404,11.6365756993491,-0.003761759919,58
"777",2015-02-25,"0",23.64144213,23.9313372,12.1050250381205,-0.009678173612,25
"778",2015-02-26,"0",23.14162306,23.17161221,12.2161912790513,-0.02136833438,49
"779",2015-02-27,"1",23.00167372,23.24158688,11.8558979576477,-0.006065876514,42
"780",2015-03-02,"0",23.4256242,22.71455972,12.2322665696126,0.01826349071,17
"781",2015-03-03,"0",23.37624472,23.1984786,11.7054365979233,-0.002110150576,33
"782",2015-03-04,"0",23.33674114,23.40587241,11.6348598717491,-0.001691332322,49
"783",2015-03-05,"1",22.16150957,22.96145711,12.1746180974975,-0.05167201058,73
"784",2015-03-06,"0",22.26026853,22.3293998,11.5153824441234,0.004446427988,66
"785",2015-03-09,"0",21.72697017,22.27014442,11.7163070281625,-0.02424905527,35
"786",2015-03-10,"1",20.87764315,21.67759069,11.9381082294444,-0.03987547293,41
"787",2015-03-11,"1",21.00602979,20.73938062,12.0286550446645,0.006130648775,32
"788",2015-03-12,"1",21.34181024,21.14429233,11.7918215534538,0.0158585413,33
"789",2015-03-13,"0",21.62821121,21.72697017,11.6530264802884,0.01333046633,25
"790",2015-03-16,"0",21.10478875,21.04553338,12.2275258706243,-0.02449856748,17
"791",2015-03-17,"1",21.10478875,21.33193435,11.7025287786373,0,16
"792",2015-03-18,"1",22.17138547,21.10478875,11.9828165878874,0.04930254484,24
"793",2015-03-19,"0",23.74165286,22.06275062,12.8001147045948,0.06842849546,24
"794",2015-03-20,"1",22.68493204,23.62314211,11.9821100088571,-0.04553009293,82
"795",2015-03-23,"1",23.6428939,23.05034017,12.4399939080962,0.04136168341,61
"796",2015-03-24,"0",23.66264569,23.37624472,11.8187249219646,0.0008350731148,49
"797",2015-03-25,"0",23.60945914,23.88037091,11.65379983185,-0.002250230982,33
"798",2015-03-26,"0",23.0676356,23.69976306,12.0834585842385,-0.02321686394,39
"799",2015-03-27,"1",22.16459636,23.02750052,12.0144640978245,-0.03993432134,46
"800",2015-03-30,"1",22.23483275,22.29503536,12.3039885184747,0.003163844446,61
"801",2015-03-31,"0",22.89706152,22.42547436,11.7629134583697,0.02934848255,65
"802",2015-04-01,"1",22.68788535,22.28186034,12.5156764219777,-0.009177487198,41
"803",2015-04-02,"1",23.53954757,23.10381341,12.6205041021898,0.03685078488,17
"804",2015-04-06,"1",24.36150064,23.71780245,12.4908680555782,0.03432216155,46
"805",2015-04-07,"0",25.23296896,24.45062808,12.5295754268967,0.03514738778,41
"806",2015-04-08,"0",24.44072503,25.20325981,12.2036647488724,-0.03190063166,73
"807",2015-04-09,"0",24.11392441,24.90616834,12.3298775135051,-0.01346134954,33
"808",2015-04-10,"1",23.23255305,23.66828721,12.4537722147403,-0.03723500628,33
"809",2015-04-13,"0",24.06440917,23.17313476,12.1336202252708,0.0351795071,53
"810",2015-04-14,"0",24.01489392,24.15353661,11.970046468385,-0.002059732955,58
"811",2015-04-15,"1",23.83663904,24.17334271,11.8674060029604,-0.0074503656,65
"812",2015-04-16,"1",24.78733175,23.96537868,12.359900416085,0.03910885365,65
"813",2015-04-17,"0",25.53996348,24.55956162,12.5424913092878,0.02991171445,66
"814",2015-04-20,"0",24.3119854,25.14384152,12.7537893478799,-0.04927496565,60
"815",2015-04-22,"1",24.19314881,24.47043418,11.7019246765174,-0.004899968951,45
"816",2015-04-23,"1",25.17355066,24.26247015,12.1583781309175,0.03972438049,32
"817",2015-04-24,"1",26.03511593,24.80713785,12.2948982092208,0.03365237296,66
"818",2015-04-27,"0",26.92639034,26.24307996,12.5660207269054,0.03366061992,51
"819",2015-04-28,"1",26.14404947,26.73823241,12.4758287536518,-0.02948524848,65
"820",2015-04-29,"0",26.24307996,26.3322074,11.9551145823151,0.003780722824,49
"821",2015-04-30,"1",25.74792751,26.04501898,12.007091078243,-0.01904819497,57
"822",2015-05-04,"0",26.17606647,25.41890752,12.3085750807645,0.01649136095,78
"823",2015-05-05,"1",25.99906827,26.3628979,11.8958586245713,-0.006784797965,33
"824",2015-05-06,"0",26.71689429,25.94006887,11.9650705759147,0.02723540845,24
"825",2015-05-07,"1",26.65789489,26.65789489,11.8804671514118,-0.002210759909,49
"826",2015-05-08,"1",27.39538737,26.38256436,11.9868962147771,0.02728930483,51
"827",2015-05-11,"1",27.53305263,27.54288587,12.0445297101834,0.005012541818,71
"828",2015-05-12,"0",27.59205203,27.57238556,11.8491333809475,0.002140564481,25
"829",2015-05-13,"0",27.05122421,27.36588767,12.5251952438163,-0.01979549972,82
"830",2015-05-14,"0",26.54972932,26.91355895,12.3599347122841,-0.01871270892,41
"831",2015-05-15,"1",25.52707308,26.2448991,12.6604136284202,-0.03927997418,58
"832",2015-05-18,"0",25.78273714,25.62540541,11.7856664735527,0.009965586494,70
"833",2015-05-19,"0",25.60573895,26.05806767,11.8945690809524,-0.006888660976,56
"834",2015-05-20,"0",24.84858,25.71390451,12.1611118898079,-0.03001589596,80
"835",2015-05-21,"0",24.61258241,24.52408331,12.3372851014982,-0.009542815957,33
"836",2015-05-22,"0",24.21925308,24.39625128,11.7645087459959,-0.0161098933,77
"837",2015-05-25,"1",23.38900604,23.93992481,12.3946206112794,-0.03488181423,95
"838",2015-05-26,"0",24.24042596,23.34893922,11.6267807972886,0.03575564905,55
"839",2015-05-27,"1",23.58934014,24.17030902,11.9172365741443,-0.02722681273,39
"840",2015-05-28,"0",23.97999163,23.74960742,12.081936974546,0.01642487968,48
"841",2015-05-29,"0",23.43908956,23.82974106,11.7727403286292,-0.02281467777,32
"842",2015-06-01,"1",22.6106681,23.36634566,12.060011655746,-0.0359832881,68
"843",2015-06-02,"1",22.74987186,22.67032685,11.5417558466381,0.006137678216,81
"844",2015-06-03,"0",23.31663003,22.86918937,12.3517388624518,0.02460732837,40
"845",2015-06-05,"0",22.47146434,23.36634566,12.2501421611409,-0.03692058861,17
"846",2015-06-08,"0",22.20299994,22.5708956,12.0049840849968,-0.01201884043,55
"847",2015-06-09,"1",22.10356868,22.38197621,11.7116123758504,-0.00448833787,81
"848",2015-06-10,"1",22.39191933,22.20299994,12.318798470582,0.01296107531,48
"849",2015-06-11,"0",23.07799501,22.76975811,12.027065589704,0.03017941701,16
"850",2015-06-12,"0",22.93879125,23.34645941,11.7798485529621,-0.006050148127,65
"851",2015-06-15,"0",22.65673354,22.84805707,11.3764640697917,-0.01237232409,43
"852",2015-06-16,"1",22.61645491,22.63659423,11.5440267662686,-0.001779359926,40
"853",2015-06-17,"0",23.37167936,22.81784809,12.621837858297,0.032847271,56
"854",2015-06-18,"1",22.70708184,23.3616097,11.9562000344739,-0.02884815437,65
"855",2015-06-19,"0",23.44216697,22.97896264,11.8975209767732,0.03185955693,33
"856",2015-06-22,"1",23.28105242,23.16021651,11.8541506740155,-0.006896579074,95
"857",2015-06-23,"0",23.72411744,23.57307255,12.1572604811187,0.018852315,33
"858",2015-06-24,"1",23.5831422,23.86509267,11.8761161353842,-0.005960000616,99
"859",2015-06-25,"0",24.04634653,23.72411744,11.931872613891,0.01945093035,39
"860",2015-06-26,"1",23.74425675,24.06648585,11.9719629350839,-0.01264239339,31
"861",2015-06-29,"0",24.67066541,23.65362982,12.1213912792289,0.03827422242,58
"862",2015-06-30,"1",23.96578926,24.19739142,11.8151906845468,-0.02898753689,64
"863",2015-07-01,"0",24.25749866,23.8378879,12.1267642515157,0.01209842691,69
"864",2015-07-02,"0",23.94778595,24.35740599,11.7642521153987,-0.01284991773,28
"865",2015-07-03,"0",23.87785083,24.18756354,12.6785076914852,-0.002924589511,48
"866",2015-07-06,"1",23.64806398,23.82789716,10.9393552655394,-0.009670035414,37
"867",2015-07-07,"0",23.82789716,23.44824933,11.5754306703216,0.007575793803,16
"868",2015-07-08,"0",23.39829566,23.67803618,12.0165149710716,-0.01819385916,23
"869",2015-07-10,"1",23.13853662,23.24843467,11.4116786984539,-0.01116370548,24
"870",2015-07-13,"1",23.73798057,23.43825859,11.7263337822963,0.0255768418,13
"871",2015-07-14,"1",23.87785083,23.97775815,11.22621625247,0.005874964448,8
"872",2015-07-15,"0",23.90782302,23.92780449,10.999897417649,0.001254442996,35
"873",2015-07-16,"0",23.90782302,23.84787863,11.6065433044833,0,47
"874",2015-07-17,"0",23.12854588,23.18849028,12.3266340401924,-0.03313812139,48
"875",2015-07-20,"0",22.57905559,23.07859222,12.1396870863342,-0.02404487425,55
"876",2015-07-21,"0",22.00958384,22.5490834,11.9678725613744,-0.02554474546,37
"877",2015-07-22,"0",21.97961164,22.0895097,11.8362039020904,-0.00136270747,55
"878",2015-07-23,"0",20.92059399,21.86971358,12.2937675388693,-0.04938124793,51
"879",2015-07-24,"0",20.59089981,20.82068666,12.0089135549379,-0.01588481051,60
"880",2015-07-27,"1",20.39108516,20.59089981,12.014209714249,-0.009751418117,34
"881",2015-07-28,"0",21.01051058,20.72077934,12.3162938289793,0.0299250129,40
"882",2015-07-29,"1",20.98053838,21.50005648,12.1488512885329,-0.001427551958,31
"883",2015-07-30,"0",21.90967651,20.84066813,12.1410113210881,0.04333312469,39
"884",2015-07-31,"1",21.53002867,21.90967651,11.6455314295183,-0.01747974586,32
"885",2015-08-03,"1",21.8938236,21.63566514,12.1129096588559,0.01675592646,67
"886",2015-08-04,"0",22.08247786,21.79453188,11.7778173016648,0.008579867521,28
"887",2015-08-05,"1",21.2980733,22.20162792,11.6502845227291,-0.03616782404,31
"888",2015-08-06,"0",21.54630259,21.44701087,11.4410427074966,0.01158761519,35
"889",2015-08-07,"0",20.95055229,21.34771916,11.5708830038691,-0.02803922006,28
"890",2015-08-10,"1",20.33494364,20.90090643,11.6369821136322,-0.02982424034,34
"891",2015-08-11,"1",20.87111892,20.60303128,11.0836491057585,0.02602556529,55
"892",2015-08-12,"0",21.12927738,20.85126057,11.4174272674917,0.01229329901,38
"893",2015-08-13,"0",20.19593524,20.85126057,12.1309287523801,-0.04517827386,31
"894",2015-08-14,"0",19.31223896,19.91791843,12.369143422732,-0.04474232054,51
"895",2015-08-17,"0",19.16330138,19.45124736,11.6796764267732,-0.007741974127,67
"896",2015-08-18,"1",18.84556789,19.17323055,11.9491783932307,-0.01671930276,54
"897",2015-08-19,"0",19.48103488,18.79592203,12.5044424006868,0.03316366096,64
"898",2015-08-20,"1",18.2796051,18.72641783,12.3764017460849,-0.0636554589,30
"899",2015-08-21,"0",18.46825936,18.15052587,12.2271734494382,0.01026758551,42
"900",2015-08-24,"0",18.42854268,18.32925096,11.8622081533894,-0.002152853372,25
"901",2015-08-25,"0",17.93932699,17.40905129,12.4751298468586,-0.02690535354,65
"902",2015-08-26,"1",17.70920735,18.59967032,12.2132964906195,-0.01291064801,73
"903",2015-08-27,"1",18.57965991,17.9493322,12.2480252007258,0.04798273575,42
"904",2015-08-28,"0",19.24000324,18.91983678,12.3967467227043,0.03492418424,50
"905",2015-08-31,"0",18.78976915,18.99987839,12.3918590262166,-0.02367908581,25
"906",2015-09-01,"0",17.80011472,18.13954484,12.5652389833682,-0.05410762544,31
"907",2015-09-02,"1",17.34088574,17.47066784,11.8645677663809,-0.02613785161,27
"908",2015-09-03,"1",17.37083546,17.49063432,11.8797675479407,0.00172562595,39
"909",2015-09-04,"0",17.80011472,17.54055051,12.2317696316174,0.02441222566,79
"910",2015-09-08,"1",17.01143886,17.38081869,11.8712081158553,-0.0453189105,38
"911",2015-09-09,"1",17.07133829,17.34088574,11.7234051671684,0.003514942131,43
"912",2015-09-10,"0",17.12125449,17.37083546,11.7938774410437,0.002919710113,54
"913",2015-09-11,"0",16.82175732,16.59214283,12.6514761579077,-0.01764751681,45
"914",2015-09-14,"1",16.37251158,16.79180761,11.9104592027521,-0.027069322,68
"915",2015-09-15,"1",17.33258027,16.5308977,12.0526242190653,0.05698417797,70
"916",2015-09-16,"1",17.96174888,17.27169299,12.1030427452106,0.03565645123,73
"917",2015-09-17,"0",18.49958656,18.08352345,12.2533378379973,0.02950394915,76
"918",2015-09-18,"0",18.09367133,18.25603742,12.2766708943757,-0.02218615682,42
"919",2015-09-21,"0",17.07888326,18.03278404,12.1541159732614,-0.05771942371,44
"920",2015-09-22,"0",16.5308977,17.17021418,11.7747819082107,-0.03261158559,61
"921",2015-09-23,"0",16.52074982,16.47001041,12.0241670022322,-0.0006140619958,45
"922",2015-09-24,"1",15.93217273,16.64252439,12.1085700641689,-0.03627664829,56
"923",2015-09-25,"0",15.96261638,15.72921512,11.9937206552942,0.001909004705,50
"924",2015-09-28,"0",15.4755181,16.25690492,11.7759279872463,-0.03099021397,61
"925",2015-09-29,"0",14.70427917,15.37403929,12.0089013754859,-0.05112074673,60
"926",2015-09-30,"1",14.54191308,14.73472281,11.8958858985383,-0.01110351452,75
"927",2015-10-01,"0",15.34193226,15.02903759,12.2988842519527,0.05355471357,72
"928",2015-10-02,"1",15.04922434,15.34193226,12.0076826805572,-0.01926329907,53
"929",2015-10-05,"1",16.06865537,14.97857071,12.031671638204,0.06554405169,44
"930",2015-10-06,"1",16.3108964,16.23014939,11.81468794163,0.01496287263,53
"931",2015-10-07,"1",16.68435133,16.18977589,11.9151118706698,0.02263785874,81
"932",2015-10-08,"0",18.09742404,16.89631224,13.0463264691259,0.08129837582,86
"933",2015-10-09,"1",17.83499625,17.96621015,12.3405423478045,-0.0146070013,78
"934",2015-10-13,"0",18.68283988,18.16807768,12.4050300559756,0.04644284025,55
"935",2015-10-14,"0",17.1284599,18.10751742,12.4694633061498,-0.08686404733,62
"936",2015-10-15,"0",16.96696588,17.05780627,12.4008784488126,-0.009473131837,45
"937",2015-10-16,"0",16.72472484,17.15874003,11.8369635743827,-0.014380116,46
"938",2015-10-19,"1",16.43201692,16.72472484,11.9868837641903,-0.01765647086,56
"939",2015-10-20,"0",17.15874003,16.52285731,11.7434576529575,0.04327598348,42
"940",2015-10-21,"1",16.60360432,17.16883341,11.7675676833438,-0.0328878668,52
"941",2015-10-22,"1",16.80547185,16.50267056,11.8097431800712,0.01208473917,75
"942",2015-10-23,"0",17.05780627,16.80547185,11.7800705905792,0.01490340555,71
"943",2015-10-26,"0",16.82565861,17.37070094,11.6852640237108,-0.01370292521,32
"944",2015-10-27,"1",16.49257718,16.90640562,11.6482078237584,-0.01999460733,66
"945",2015-10-28,"0",16.71463146,16.55313744,11.8672586691755,0.01337405954,41
"946",2015-10-29,"0",16.43201692,16.65407121,11.8516950606401,-0.0170527884,41
"947",2015-10-30,"1",15.64473356,16.2705229,12.005338614729,-0.04909733665,50
"948",2015-11-03,"1",15.98802049,15.4173773,11.7076613112762,0.02170537589,68
"949",2015-11-04,"1",17.39961153,16.28835901,12.2554721478249,0.08460815763,67
"950",2015-11-05,"1",17.46969051,17.63988234,12.2582950082001,0.004019528826,85
"951",2015-11-06,"0",18.32064965,17.36957767,12.1824252365242,0.04756141116,84
"952",2015-11-09,"0",17.41963409,18.13043526,12.0974066728636,-0.05043085359,81
"953",2015-11-10,"1",16.99916017,17.20939713,11.5890064893756,-0.02443402537,34
"954",2015-11-11,"1",17.14932943,16.82896834,11.3001653190357,0.008795131486,53
"955",2015-11-12,"0",17.27947612,17.35956639,12.2731329842113,0.00756037329,53
"956",2015-11-13,"0",17.2294197,16.81895706,12.2202861533447,-0.002901075385,66
"957",2015-11-16,"1",17.08926172,17.06923916,11.4930798367495,-0.008168073448,45
"958",2015-11-17,"1",17.31952125,17.12930686,11.6589460420379,0.01338396469,60
"959",2015-11-18,"1",17.62987106,17.51974693,11.7537753302033,0.01776042101,41
"960",2015-11-19,"1",17.76001775,17.66991619,12.1171703910489,0.007355054401,57
"961",2015-11-23,"0",18.75113486,18.07036755,12.4826356293975,0.05430453956,69
"962",2015-11-24,"1",18.59095432,18.83122513,12.078903825884,-0.008579141124,63
"963",2015-11-25,"0",18.7938519,18.49072526,11.711841895336,0.01085465453,61
"964",2015-11-26,"1",17.58134533,18.5109337,12.0200683156445,-0.06669137453,77
"965",2015-11-27,"0",18.03603529,17.8036382,11.3738932562747,0.02553330204,33
"966",2015-11-30,"0",17.47019889,17.9450973,11.7897386848569,-0.03187520857,48
"967",2015-12-01,"0",16.29519528,17.11545679,12.4558776017979,-0.06962621284,52
"968",2015-12-02,"1",16.29519528,16.40523036,11.9343623425881,0,53
"969",2015-12-03,"1",16.42523674,16.38522398,12.0313382334237,0.007948681401,53
"970",2015-12-04,"0",17.80567685,17.40554928,12.3255919507755,0.08069835325,99
"971",2015-12-07,"0",17.32552377,17.68563858,11.901461413417,-0.02733655413,45
"972",2015-12-08,"0",17.25550144,17.45556523,11.5787600208918,-0.004049759674,69
"973",2015-12-09,"1",17.08544723,17.25550144,11.7094293093355,-0.00990395511,51
"974",2015-12-10,"0",18.80599578,17.52558755,12.9849249336145,0.09594868149,92
"975",2015-12-11,"0",18.00574064,18.64594475,12.5154232504527,-0.04348511197,83
"976",2015-12-14,"0",17.65562901,17.78567047,12.362905439557,-0.01963597449,71
"977",2015-12-15,"1",16.90826235,17.63986986,11.9852950431502,-0.04325225793,78
"978",2015-12-16,"0",17.03019693,17.12164787,11.8574863288379,0.007185659705,89
"979",2015-12-17,"0",16.76600533,16.86761749,12.10900542303,-0.01563471419,100
"980",2015-12-18,"0",16.65423197,17.39600069,12.1505916475707,-0.006688988097,29
"981",2015-12-21,"0",16.20713849,16.15633241,12.3790170405115,-0.02721256355,85
"982",2015-12-22,"1",15.15037209,16.25794457,12.2821026978751,-0.06742670046,94
"983",2015-12-23,"0",15.24182303,15.38408005,12.273591097261,0.006018072313,94
"984",2015-12-28,"1",15.0894048,15.51617585,11.9254191480075,-0.01005033583,77
"985",2015-12-29,"0",15.2215006,15.10972723,11.4794410676529,0.008716112801,97
"986",2015-12-30,"0",15.03859872,15.43488612,11.2555268512269,-0.01208879729,84
"987",2016-01-04,"0",14.83521338,14.99624691,11.3192436238056,-0.01361650691,96
"988",2016-01-05,"1",14.33198362,14.53327553,11.5322966266495,-0.03450998078,18
"989",2016-01-06,"0",14.3823066,14.50308174,11.4482055940564,0.003505085944,34
"990",2016-01-07,"0",14.3823066,14.22127307,11.487587143955,0,20
"991",2016-01-08,"0",14.04011036,14.19107929,11.5733712472664,-0.02408048367,32
"992",2016-01-11,"0",14.04011036,14.28166064,11.2452028702581,0,27
"993",2016-01-12,"0",13.63752655,14.09043334,11.3495944411072,-0.0290929609,24
"994",2016-01-13,"0",13.16449057,13.75830169,11.5960434391607,-0.03530220128,26
"995",2016-01-14,"1",12.92294029,13.40604086,11.6794140051279,-0.01851904779,35
"996",2016-01-15,"0",13.64759114,13.08397381,11.8455115889991,0.05455898423,23
"997",2016-01-18,"0",13.12423219,13.27520112,11.7255741371918,-0.03910272598,34
"998",2016-01-19,"0",13.04371543,13.19468436,10.8820955904751,-0.006153865581,30
"999",2016-01-20,"0",12.92294029,13.40604086,11.5257034773294,-0.009302392672,24
"1000",2016-01-21,"0",12.80216514,12.74177757,11.5704016061073,-0.00938974036,22
"1001",2016-01-22,"1",12.79210055,12.70151919,11.701113115875,-0.0007864726919,23
"1002",2016-01-26,"0",13.08397381,13.03365083,11.5167581109904,0.02256027227,33
"1003",2016-01-27,"0",12.97326326,12.92294029,11.9083267691207,-0.008497540539,24
"1004",2016-01-28,"1",12.78203595,12.88268191,11.9417685007109,-0.01484982352,31
"1005",2016-01-29,"1",13.06384462,12.9028111,11.5362610596672,0.02180771784,28
"1006",2016-02-01,"1",13.76465331,12.98945983,11.9851017323276,0.05225548973,32
"1007",2016-02-02,"0",14.07274302,13.65533115,11.5980108217064,0.02213585563,33
"1008",2016-02-03,"1",13.01927497,13.71496142,12.1172031797258,-0.07780885808,28
"1009",2016-02-04,"1",13.18822739,13.37705657,11.5346478170425,0.01289361812,29
"1010",2016-02-05,"0",13.71496142,13.41681008,11.8687100126238,0.03916274386,14
"1011",2016-02-10,"0",13.60563926,13.81434519,11.396346703884,-0.008002952921,32
"1012",2016-02-11,"0",13.60563926,13.43668684,11.3406532440293,0,20
"1013",2016-02-12,"0",12.97952146,13.38699495,12.0082678394811,-0.0471115154,25
"1014",2016-02-15,"1",12.91989119,13.11865875,11.92758153978,-0.004604766385,28
"1015",2016-02-16,"1",13.05902848,13.21804252,11.1323968421521,0.01071165554,25
"1016",2016-02-17,"0",13.3174263,13.05902848,11.5802569571305,0.01959369392,16
"1017",2016-02-18,"0",13.27767279,13.34724144,11.9346050713858,-0.002989538822,25
"1018",2016-02-19,"1",12.79069228,13.27767279,11.8278675830411,-0.0373661465,31
"1019",2016-02-22,"1",12.92982957,12.79069228,11.6911385937196,0.01081927086,22
"1020",2016-02-23,"0",13.52613224,13.30748792,12.0114011411042,0.0450865242,23
"1021",2016-02-24,"0",13.43668684,13.41681008,11.5905529506495,-0.006634746083,33
"1022",2016-02-25,"1",12.98945983,13.07890523,11.9004641845449,-0.033850543,31
"1023",2016-02-26,"1",13.03915172,12.91989119,11.898895098606,0.003818255942,34
"1024",2016-02-29,"1",13.11865875,13.18822739,11.5660206350044,0.006079046023,21
"1025",2016-03-01,"1",13.33653478,13.19863856,12.4367596731495,0.01647169686,22
"1026",2016-03-02,"1",14.10481374,13.51382993,12.2798155510552,0.05600889405,23
