"","date","sentido_IBOV","lag_fechamento_IBOV","lag_abertura_IBOV","lag_volume_IBOV","lag_retorno_IBOV","lag_value_IBOV"
"1446",2017-11-06,"1",79108.2617,79020.98251,16.2676773947899,0.001241241736,28
"1447",2017-11-07,"0",79531.3972,79103.90577,16.0433880529111,0.005334561425,24
"1448",2017-11-08,"1",77502.29253,79526.16366,16.3938941172339,-0.02584436011,38
"1449",2017-11-09,"0",79587.41428,77558.74841,16.0535816628531,0.02654845135,27
"1450",2017-11-10,"0",78054.34008,79587.29655,16.0179705178488,-0.01945071642,21
"1451",2017-11-13,"1",77235.5425,78056.21303,15.9844768259403,-0.01054550573,14
"1452",2017-11-14,"0",77566.81812,77236.49502,15.8976915938011,0.004279988088,16
"1453",2017-11-16,"1",75802.41929,77531.67099,16.2065086452234,-0.02300952527,25
"1454",2017-11-17,"1",77606.01081,75803.2648,16.1059345030491,0.02351467417,11
"1455",2017-11-21,"1",78596.5199,77606.3854,15.8594382575472,0.01268253925,22
"1456",2017-11-22,"0",79835.1566,78598.32863,16.1115252128272,0.015636544,13
"1457",2017-11-23,"0",79754.00997,79852.74087,16.0641573880392,-0.001016944242,13
"1458",2017-11-24,"0",79719.5371,79754.00997,15.215695496761,-0.0004323334142,8
"1459",2017-11-27,"0",79367.19888,79737.11066,15.7508195701524,-0.004429518161,13
"1460",2017-11-28,"1",79261.8324,79366.96342,15.8066218533285,-0.001328464161,8
"1461",2017-11-29,"0",79348.3089,79262.93477,15.9902405746674,0.001090428466,18
"1462",2017-11-30,"0",77807.92487,79354.67691,16.0777500013012,-0.01960384673,21
"1463",2017-12-01,"1",76812.14363,77590.67101,16.5167402186389,-0.01288054028,11
"1464",2017-12-04,"1",77125.34332,76795.36622,15.8361270919254,0.004069185841,29
"1465",2017-12-05,"0",78006.60566,77127.11498,15.8924920762663,0.0113615774,33
"1466",2017-12-06,"1",77426.01331,78006.60566,15.8504702911674,-0.007470697632,41
"1467",2017-12-07,"0",78196.771,77413.59035,15.9295990276245,0.009905541706,36
"1468",2017-12-08,"1",77363.35417,78196.26939,16.0021853481426,-0.01071514709,25
"1469",2017-12-11,"1",77624.17247,77365.15784,15.9295223526892,0.00336567152,12
"1470",2017-12-12,"1",77696.95997,77670.20363,15.7264565219835,0.0009372517466,20
"1471",2017-12-13,"0",78778.62272,77696.60777,15.8586141772538,0.01382554349,32
"1472",2017-12-14,"0",77818.93772,78793.22291,16.881325036133,-0.01225685779,32
"1473",2017-12-15,"1",77300.88713,77817.21943,16.227647391151,-0.006679385121,28
"1474",2017-12-18,"1",77491.68215,77300.23609,16.7014109452769,0.002465171597,6
"1475",2017-12-19,"0",78033.58613,77506.29301,16.0800329710257,0.006968721919,17
"1476",2017-12-20,"1",77569.24032,78040.17116,15.6763871131866,-0.005968364418,17
"1477",2017-12-21,"1",78302.08875,77568.58929,15.6264453335809,0.009403317831,15
"1478",2017-12-22,"1",80187.30626,78302.08875,16.0506725467418,0.02379094739,31
"1479",2017-12-26,"1",80243.97805,80181.60706,15.5637334139264,0.0007064930335,17
"1480",2017-12-27,"1",80800.23675,80243.97805,15.3580913166418,0.006908176266,13
"1481",2017-12-28,"0",81189.58582,80800.23675,15.4358096734102,0.00480708991,22
