"","date","sentido_BBDC4","lag_fechamento_BBDC4","lag_abertura_BBDC4","lag_volume_BBDC4","lag_retorno_BBDC4","lag_value_BBDC4"
"65",2018-04-06,"0",30.1952223,30.86228678,13.7202752753551,0.003080803438,46
"66",2018-04-09,"0",30.10233991,30.1952223,12.6998599378114,-0.003080803438,83
"67",2018-04-10,"1",28.9624196,30.10233991,12.9433969857436,-0.03860379269,54
"68",2018-04-11,"1",29.20729137,29.20729137,13.0310635453948,0.00841926877,42
"69",2018-04-12,"0",29.89124355,29.18195981,12.6554142783278,0.02314719719,39
"70",2018-04-13,"0",29.35083689,29.89124355,13.404021844316,-0.01824451974,58
"71",2018-04-16,"0",28.70910398,29.04685814,12.8943203432018,-0.02210677577,19
"72",2018-04-17,"1",28.08425877,28.77665481,12.7694983095194,-0.02200505084,64
"73",2018-04-18,"1",28.43890065,28.1349219,12.7001558946466,0.01254871559,49
"74",2018-04-19,"0",29.39305616,28.69221627,13.6938038347036,0.03300051247,38
"75",2018-04-20,"0",29.34239304,29.055302,12.9835288048888,-0.001725129824,57
"76",2018-04-23,"0",28.92864418,29.02152658,12.5041381233616,-0.0142010791,45
"77",2018-04-24,"1",28.92020033,28.86953721,12.2174229860114,-0.0002919281839,33
"78",2018-04-25,"1",28.97086345,29.21573522,12.4427955782848,0.001750292139,53
"79",2018-04-26,"0",29.32550533,28.68377241,13.1753390557899,0.0121670099,75
"80",2018-04-27,"1",29.32550533,29.5703771,13.5699628984348,0,51
"81",2018-04-30,"0",29.64637178,29.89124355,12.8248652850793,0.01088212342,43
"82",2018-05-02,"0",29.12632575,29.57286762,12.6564505693281,-0.01769731967,48
"83",2018-05-03,"0",28.37647241,28.81458897,13.052987575466,-0.02608206457,32
"84",2018-05-04,"1",27.79393349,28.33345783,13.0388056660036,-0.02074258846,69
"85",2018-05-07,"0",27.81922369,27.69277268,12.7743168159653,0.00090950437,78
"86",2018-05-08,"0",27.56632166,27.72649295,12.7735063650722,-0.009132483543,47
"87",2018-05-09,"1",27.42301051,27.31341963,13.0827344209311,-0.005212337441,21
"88",2018-05-10,"1",27.64219227,27.51574125,12.4778539684503,0.007960850392,53
"89",2018-05-11,"0",28.19857674,27.73492301,12.6502134465002,0.01992819572,51
"90",2018-05-14,"0",27.69277268,28.19857674,12.6618695859693,-0.01810004167,59
"91",2018-05-15,"0",27.29655949,27.77707335,12.9043143270549,-0.01441079665,37
"92",2018-05-16,"1",27.1363882,26.72331488,12.9684590005753,-0.005885102941,61
"93",2018-05-17,"0",27.57475173,27.11952807,12.4742889839309,0.01602499624,40
"94",2018-05-18,"1",26.42826251,27.41458044,13.3300586156216,-0.04246657448,69
"95",2018-05-21,"0",26.54628346,25.91402837,13.6640258213504,0.004455768034,47
"96",2018-05-22,"1",26.16693041,26.59686386,13.3939831388477,-0.01439333982,37
"97",2018-05-23,"0",26.91720644,26.41140237,13.1126584364406,0.02826931142,33
"98",2018-05-24,"1",26.20908075,26.55471352,12.8637351253433,-0.02665978266,92
"99",2018-05-25,"0",26.25123108,26.06576959,12.7415186841584,0.001606942338,63
"100",2018-05-28,"0",25.72856688,26.36925203,13.0824617925105,-0.02011096,35
"101",2018-05-29,"1",24.64108814,25.37450404,12.4814214752481,-0.04318662728,65
"102",2018-05-30,"0",24.74224895,25.03730132,12.8935814603389,0.004096967174,33
"103",2018-06-01,"1",24.49253759,24.60169185,13.5339417613061,-0.01014378348,41
"104",2018-06-04,"1",25.0886878,24.85358631,13.0243182610683,0.02404857638,37
"105",2018-06-05,"0",25.34828279,25.39029187,12.6937289209495,0.01029392841,25
"106",2018-06-06,"0",24.13001928,25.13823735,13.0490181911785,-0.04925430903,46
"107",2018-06-07,"0",23.72673205,23.88636658,12.9250776132594,-0.01685433154,79
"108",2018-06-08,"0",23.30664118,23.16381029,13.3473675966019,-0.01786399774,67
"109",2018-06-11,"0",23.10499757,23.13020302,13.2672045724213,-0.008689410208,31
"110",2018-06-12,"0",22.66810307,23.17221211,12.566662416524,-0.01909015387,51
"111",2018-06-13,"0",22.60929035,22.6849067,12.7293178263274,-0.002597886037,57
"112",2018-06-14,"0",22.1471904,22.76052306,12.8926407312297,-0.02065025513,71
"113",2018-06-15,"1",21.24819595,22.22280675,13.4280862318964,-0.04143864896,100
"114",2018-06-18,"0",21.62627772,21.21458868,13.694594118321,0.01763714151,57
"115",2018-06-19,"1",20.92892689,21.38262502,12.8325162963452,-0.03277687291,58
"116",2018-06-20,"1",22.01276132,20.76929236,13.3111109099866,0.05049008148,82
"117",2018-06-21,"0",22.48326309,22.36563765,13.1219893074489,0.02114882451,65
"118",2018-06-22,"1",21.55066137,22.30682493,12.7823488743587,-0.04236466364,67
"119",2018-06-25,"0",21.96235042,21.88673406,13.2051592148127,0.0189231366,49
"120",2018-06-26,"0",21.92874315,22.13878858,13.0341527361301,-0.001531393859,48
"121",2018-06-27,"0",21.8111177,22.09677949,12.9035006502736,-0.005378422531,39
"122",2018-06-28,"1",21.45824138,21.81951952,12.6919403965274,-0.01631104121,62
"123",2018-06-29,"1",22.18919948,21.40783047,12.5054621675638,0.03349687571,30
"124",2018-07-02,"0",22.3196608,22.09563446,12.9254234915868,0.005862279501,43
