"","date","sentido_PETR4","lag_fechamento_PETR4","lag_abertura_PETR4","lag_volume_PETR4","lag_retorno_PETR4","lag_value_PETR4"
"1",2012-01-04,"1",29.02488379,28.27368198,13.5650690343055,0.04005997641,38
"2",2012-01-05,"0",29.23211188,28.72699342,13.3715987570718,0.007114303017,28
"3",2012-01-06,"1",28.89536624,28.99898028,13.4133883561136,-0.01158658236,33
"4",2012-01-09,"1",28.92126975,29.10259433,13.07929093586,0.0008960573818,24
"5",2012-01-10,"1",29.30982241,29.06373906,13.1313568149375,0.01334539382,27
"6",2012-01-11,"1",29.65951981,29.71132683,13.5168160708479,0.01186045091,35
"7",2012-01-12,"1",29.67247156,29.64656805,13.4526637500529,0.0004365858926,26
"8",2012-01-13,"0",29.8926514,29.7760856,13.8183953928239,0.007392945163,36
"9",2012-01-16,"1",29.85379614,29.72427858,13.7706261563641,-0.001300672193,38
"10",2012-01-17,"1",30.63090146,29.85379614,13.8931658025299,0.02569734551,56
"11",2012-01-18,"1",30.82517779,31.04535763,13.801878056233,0.00632246572,29
"12",2012-01-19,"0",31.56342785,30.8510813,13.7737151731867,0.02366728698,39
"13",2012-01-20,"1",31.35619976,31.60228311,13.6584005035044,-0.006587096688,22
"14",2012-01-23,"1",31.36915152,31.21373045,13.3284502877485,0.0004129671631,32
"15",2012-01-24,"1",32.54776125,31.2007787,14.148572701106,0.03688361343,47
"16",2012-01-26,"0",32.89745865,32.44414721,14.1909795815703,0.01068682247,78
"17",2012-01-27,"0",32.27577439,33.32486658,13.9902820177045,-0.01907848011,39
"18",2012-01-30,"0",31.95198051,32.48300248,13.4156626438407,-0.01008276337,36
"19",2012-01-31,"0",31.82246295,31.64113838,13.3574165270718,-0.004061744016,56
"20",2012-02-01,"1",31.64524954,31.87708287,13.8690863953674,-0.005584378941,31
"21",2012-02-02,"0",32.13467545,31.81268472,13.7378559963984,0.01534763567,53
"22",2012-02-03,"1",31.59373102,32.04451805,13.8207289186057,-0.01697696391,14
"23",2012-02-06,"1",31.69676805,31.51645324,13.5482831877433,0.003256006116,37
"24",2012-02-07,"1",32.01875879,31.5422125,13.2053230573439,0.01010722168,60
"25",2012-02-08,"0",32.97185137,31.83844398,13.9438052630435,0.02933226542,66
"26",2012-02-09,"1",32.75289767,33.03624952,13.7851235128243,-0.006662772067,49
"27",2012-02-10,"0",32.84305507,32.81729582,13.730313171063,0.002748872728,67
"28",2012-02-13,"1",30.26712919,31.22022176,14.9854321442427,-0.08167803101,69
"29",2012-02-14,"0",31.37477732,30.65351807,14.3592483841613,0.0359420217,48
"30",2012-02-15,"0",29.89361993,31.37477732,14.2319545107282,-0.04835922253,56
"31",2012-02-16,"1",29.75194401,30.25424956,14.1650386237017,-0.004750602764,58
"32",2012-02-17,"1",30.7565551,29.55874957,14.0922919331077,0.03320867098,28
"33",2012-02-22,"0",30.97550881,31.03990695,13.6951751427567,0.007093708044,34
"34",2012-02-23,"1",30.76943473,30.80807362,13.3477508093344,-0.006675035212,48
"35",2012-02-24,"1",30.80807362,30.49896252,13.5480336461603,0.001254967734,13
"36",2012-02-27,"0",31.52933287,31.1043051,13.6862978264838,0.02314152857,26
"37",2012-02-28,"0",31.36189769,31.74828657,13.938766589419,-0.005324608124,47
"38",2012-02-29,"0",31.33613843,31.56797176,13.6819437361407,-0.000821692737,25
"39",2012-03-01,"1",31.17011373,31.41373041,13.681053022316,-0.005312271612,52
"40",2012-03-02,"1",31.90096378,31.42655234,13.4566961842197,0.02317647953,39
"41",2012-03-05,"0",32.43948487,31.97789536,13.5501468998094,0.01674012787,32
"42",2012-03-06,"0",31.52912779,32.24715591,13.6612515389352,-0.02846453949,34
"43",2012-03-07,"1",30.4520856,30.90085318,13.7255956972149,-0.03475732576,29
"44",2012-03-08,"1",30.74699001,30.83674353,13.2917820488428,0.009637619121,17
"45",2012-03-09,"0",30.88803125,31.31115496,13.1400441473093,0.004576667041,13
"46",2012-03-12,"0",30.40079788,30.90085318,13.2025636111315,-0.01589991656,31
"47",2012-03-13,"1",30.04178382,30.19564699,13.1149842182544,-0.01187964756,42
"48",2012-03-14,"1",31.32397689,30.32386629,13.8056602021134,0.04179463275,44
